num_correlativo,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve
4034,4034,25,4,18,4,9,5,501,99,2,1,27,4,1,9,3,9,5,30,1
4035,4035,25,4,18,4,9,5,501,99,2,1,38,6,1,9,99,9,99,99,1
4036,4036,25,4,18,4,9,5,501,99,2,1,52,9,1,9,12,3,9,99,1
4037,4037,25,4,6,2,9,3,308,99,2,2,22,3,1,9,1,9,5,32,1
4038,4038,25,4,6,2,9,3,308,99,2,1,32,5,1,9,1,9,5,37,1
4039,4039,25,4,18,4,9,15,1501,99,1,1,34,5,1,9,3,3,9,99,1
4040,4040,25,4,18,4,9,15,1501,99,1,1,31,5,1,9,4,9,9,99,1
4041,4041,25,4,8,2,9,11,1103,99,1,1,38,6,1,9,5,9,11,15,1
4042,4042,25,4,8,2,9,11,1103,99,1,1,999,12,1,9,1,9,11,21,1
4043,4043,25,4,16,3,9,1,101,12,1,1,23,3,1,9,1,9,4,37,1
4044,4044,25,4,16,3,9,1,101,12,1,9,999,12,1,9,12,9,99,99,1
4045,4045,25,4,23,4,9,5,502,99,2,9,999,12,1,9,1,9,99,99,1
4046,4046,25,4,23,4,9,5,502,99,2,1,20,3,1,9,4,9,7,37,1
4047,4047,26,5,2,1,9,1,101,12,1,9,999,12,9,9,1,3,2,44,2
4048,4048,26,5,8,2,9,1,101,7,1,1,36,6,1,9,5,9,2,13,1
4049,4049,26,5,8,2,9,1,101,7,1,1,37,6,1,9,3,9,9,44,1
4050,4050,26,5,16,3,9,16,1613,99,2,1,30,5,1,9,5,9,99,99,1
4051,4051,26,5,16,3,9,16,1613,99,2,1,999,12,9,9,4,4,3,41,1
4052,4052,26,5,22,4,9,17,1704,99,2,1,28,4,1,9,4,5,1,24,4
4053,4053,26,5,15,3,9,5,501,99,2,1,46,8,1,9,1,9,2,5,1
4054,4054,26,5,15,3,9,5,501,99,2,1,53,9,1,9,1,4,4,5,1
4055,4055,26,5,21,4,9,9,901,1,1,1,26,4,1,9,1,9,4,33,1
4056,4056,26,5,21,4,9,9,901,1,1,9,999,12,9,9,3,9,2,17,1
4057,4057,26,5,21,4,9,9,901,1,1,9,999,12,9,9,4,9,7,24,1
4058,4058,26,5,21,4,9,9,901,1,1,9,999,12,9,9,4,9,1,24,1
4059,4059,26,5,21,4,9,9,901,1,1,9,999,12,9,9,4,5,5,24,1
4060,4060,26,5,21,4,9,9,901,1,1,9,999,12,9,9,4,9,14,61,1
4061,4061,26,5,22,4,9,12,1227,99,2,1,24,3,1,2,5,9,6,99,1
4062,4062,26,5,22,4,9,12,1227,99,2,1,999,12,9,9,12,9,6,99,1
4063,4063,26,5,20,4,9,1,113,99,2,1,27,4,1,1,6,9,2,29,3
4064,4064,26,5,19,4,9,19,1901,99,2,1,43,7,1,1,5,9,2,34,4
4065,4065,27,6,15,3,9,1,101,12,1,1,24,3,1,1,5,9,2,32,1
4066,4066,27,6,15,3,9,1,101,12,1,1,24,3,1,1,1,9,4,44,1
4067,4067,27,6,21,4,9,1,101,12,1,1,19,2,1,1,12,9,6,22,1
4068,4068,27,6,21,4,9,1,101,12,1,1,24,3,1,1,4,9,1,42,1
4069,4069,27,6,13,3,9,1,115,12,1,1,40,7,1,1,5,3,2,22,1
4070,4070,27,6,13,3,9,1,115,12,1,1,29,4,1,1,4,9,5,2,1
4071,4071,27,6,21,4,9,6,601,1,1,1,24,3,1,9,12,2,7,22,1
4072,4072,27,6,21,4,9,6,601,1,1,1,36,6,1,2,1,3,1,21,1
4073,4073,27,6,22,4,9,9,901,7,1,1,21,3,1,2,4,9,1,24,1
4074,4074,27,6,22,4,9,9,901,7,1,1,25,4,1,1,4,9,7,2,1
4075,4075,27,6,9,2,9,12,1205,99,2,1,39,6,1,1,3,9,1,99,4
4076,4076,27,6,20,4,9,12,1222,99,2,1,38,6,1,1,4,9,1,49,1
4077,4077,27,6,20,4,9,12,1222,99,2,9,999,12,9,9,3,9,2,44,1
4078,4078,27,6,0,4,9,2,207,99,2,1,26,4,1,2,3,4,2,99,1
4079,4079,27,6,0,4,9,2,207,99,2,1,36,6,1,1,1,9,9,99,1
4080,4080,27,6,5,1,9,2,207,99,2,1,35,6,1,1,6,4,1,22,1
4081,4081,27,6,5,1,9,2,207,99,2,1,21,3,1,1,3,5,5,44,1
4082,4082,27,6,13,3,9,17,1704,99,2,1,28,4,1,9,4,9,99,99,1
4083,4083,27,6,13,3,9,17,1704,99,2,1,17,2,2,9,4,9,99,99,1
4084,4084,28,7,15,3,9,1,116,99,1,1,35,6,1,9,2,4,4,34,1
4085,4085,28,7,15,3,9,1,116,99,1,2,35,6,1,9,4,9,5,24,1
4086,4086,28,7,13,3,9,1,101,25,1,1,39,6,1,9,12,2,2,99,1
4087,4087,28,7,13,3,9,1,101,25,1,1,17,2,2,9,4,9,3,14,1
4088,4088,28,7,23,4,9,1,103,99,2,1,38,6,1,9,4,9,3,99,4
4089,4089,28,7,0,4,9,1,101,11,1,1,30,5,1,2,4,9,6,10,4
4090,4090,28,7,23,4,9,20,2007,99,2,9,999,12,1,9,3,9,5,44,2
4091,4091,28,7,11,2,9,19,1909,99,2,9,999,12,1,9,1,9,99,99,1
4092,4092,28,7,11,2,9,19,1909,99,2,1,22,3,1,9,1,9,3,99,1
4093,4093,28,7,20,4,9,6,601,99,2,1,27,4,1,9,3,2,2,44,1
4094,4094,28,7,20,4,9,6,601,99,2,1,20,3,1,9,14,5,1,2,1
4095,4095,28,7,17,3,9,9,912,99,2,1,37,6,1,9,9,9,2,44,1
4096,4096,28,7,17,3,9,9,912,99,2,1,24,3,1,9,4,9,99,99,1
4097,4097,28,7,5,1,9,8,804,99,2,9,999,12,9,9,9,9,2,44,1
4098,4098,28,7,5,1,9,8,804,99,2,9,999,12,9,9,5,9,99,99,1
4099,4099,29,1,23,4,9,19,1901,99,2,1,49,8,1,9,4,9,99,99,1
4100,4100,29,1,23,4,9,19,1901,99,2,9,999,12,9,9,1,9,99,99,1
4101,4101,29,1,16,3,9,5,511,99,2,1,42,7,1,2,4,9,7,21,1
4102,4102,29,1,16,3,9,5,511,99,2,9,999,12,9,9,15,9,99,99,1
4103,4103,29,1,0,4,9,6,601,99,2,1,33,5,1,9,14,9,1,2,3
4104,4104,29,1,13,3,9,6,608,99,2,1,36,6,1,9,12,4,4,47,1
4105,4105,29,1,13,3,9,6,608,99,2,1,42,7,1,9,4,9,1,43,1
4106,4106,29,1,22,4,9,11,1101,4,1,2,32,5,1,9,4,9,99,42,4
4107,4107,29,1,20,4,9,17,1712,99,2,9,999,12,9,9,3,9,6,99,1
4108,4108,29,1,20,4,9,17,1712,99,2,1,36,6,1,9,4,9,6,99,1
4109,4109,29,1,15,3,9,3,308,99,2,1,38,6,1,9,4,9,1,24,1
4110,4110,29,1,15,3,9,3,308,99,2,9,999,12,9,9,7,9,1,99,1
4111,4111,30,2,13,3,9,1,117,7,1,1,55,10,1,9,12,5,3,47,1
4112,4112,30,2,13,3,9,1,117,7,1,1,17,2,2,9,4,4,3,28,1
4113,4113,30,2,20,4,9,1,110,99,2,1,999,12,1,9,3,2,3,44,1
4114,4114,30,2,20,4,9,1,110,99,2,1,999,12,1,9,3,9,99,99,1
4115,4115,30,2,1,1,9,6,608,99,1,9,999,12,9,9,1,9,99,99,1
4116,4116,30,2,1,1,9,6,608,99,1,1,26,4,1,9,4,9,3,10,1
4117,4117,30,2,16,3,9,9,916,99,1,1,26,4,1,9,4,4,2,2,2
4118,4118,30,2,9,2,9,12,1201,99,2,1,30,5,1,9,1,9,6,99,1
4119,4119,30,2,9,2,9,12,1201,99,2,1,19,2,1,9,4,9,5,99,1
4120,4120,30,2,0,4,9,16,1601,99,2,1,21,3,1,9,12,4,2,44,1
4121,4121,30,2,0,4,9,16,1601,99,2,1,31,5,1,9,5,3,2,13,1
4122,4122,30,2,19,4,9,15,1507,99,2,9,999,12,9,9,3,9,99,99,1
4123,4123,30,2,19,4,9,15,1507,99,2,1,40,7,1,9,4,9,99,99,1
4124,4124,30,2,0,4,9,18,1802,99,2,1,48,8,1,9,6,9,1,15,1
4125,4125,30,2,0,4,9,18,1802,99,2,1,56,10,1,9,5,3,2,19,1
4126,4126,30,2,20,4,9,18,1805,99,2,1,50,9,1,2,4,4,1,99,2
4127,4127,30,2,16,3,9,18,1805,99,2,1,19,2,1,9,4,9,5,42,1
4128,4128,30,2,16,3,9,18,1805,99,2,9,999,12,9,9,4,9,99,99,1
4129,4129,30,2,1,1,9,18,1803,99,2,1,23,3,1,9,4,9,99,42,1
4130,4130,30,2,0,4,9,17,1705,99,2,1,32,5,1,9,99,9,99,99,1
4131,4131,1,3,2,1,10,1,117,99,1,1,999,12,1,9,1,9,99,99,1
4132,4132,1,3,2,1,10,1,117,99,1,1,28,4,1,9,4,5,1,24,1
4133,4133,1,3,18,4,10,6,601,99,1,1,50,9,1,2,5,9,99,19,2
4134,4134,1,3,17,3,10,2,207,99,1,1,57,10,1,9,5,1,6,33,2
4135,4135,1,3,19,4,10,17,1710,99,1,1,40,7,1,9,1,9,99,99,1
4136,4136,1,3,19,4,10,17,1710,99,1,1,40,7,1,9,4,9,99,99,1
4137,4137,1,3,19,4,10,17,1708,99,2,1,28,4,1,9,14,9,99,99,2
4138,4138,2,4,18,4,10,1,101,7,1,1,27,4,1,9,1,9,2,20,1
4139,4139,2,4,18,4,10,1,101,7,1,2,19,2,1,9,4,9,2,41,1
4140,4140,2,4,0,4,10,1,110,7,1,1,24,3,1,9,4,9,5,21,2
4141,4141,2,4,0,4,10,1,110,7,1,1,23,3,1,9,4,9,5,21,2
4142,4142,2,4,21,4,10,19,1901,99,1,1,999,12,1,9,4,9,99,99,1
4143,4143,3,5,0,4,10,1,101,5,1,1,999,12,1,9,1,9,99,99,1
4144,4144,3,5,0,4,10,1,101,5,1,1,21,3,1,9,4,5,5,2,1
4145,4145,3,5,4,1,10,1,101,7,1,1,999,12,1,9,99,9,99,99,1
4146,4146,3,5,18,4,10,1,101,11,1,1,999,12,1,9,1,9,99,99,1
4147,4147,3,5,15,3,10,1,116,99,1,2,38,6,1,9,12,9,99,22,2
4148,4148,3,5,10,2,10,1,110,99,1,1,19,2,1,9,3,9,3,44,4
4149,4149,3,5,21,4,10,22,2202,99,2,1,21,3,1,9,3,9,2,44,1
4150,4150,3,5,21,4,10,22,2202,99,2,1,29,4,1,9,1,5,2,21,1
4151,4151,3,5,13,3,10,22,2203,99,2,1,19,2,1,9,5,9,99,99,1
4152,4152,3,5,1,1,10,20,2001,99,1,1,22,3,1,9,2,9,4,44,4
4153,4153,3,5,0,4,10,16,1609,99,2,1,24,3,1,9,3,2,6,37,1
4154,4154,3,5,0,4,10,16,1609,99,2,1,25,4,1,9,4,9,5,42,1
4155,4155,3,5,11,2,10,16,1616,99,1,1,999,12,1,9,5,9,99,99,1
4156,4156,3,5,21,4,10,18,1801,99,2,1,55,10,1,9,2,3,3,44,1
4157,4157,3,5,21,4,10,18,1801,99,2,1,33,5,1,9,6,3,2,15,1
4158,4158,3,5,20,4,10,17,1701,99,1,1,999,12,1,9,5,9,2,13,2
4159,4159,3,5,20,4,10,17,1701,99,1,1,22,3,1,9,4,9,99,99,2
4160,4160,3,5,23,4,10,14,1401,99,1,1,999,12,1,9,1,9,9,99,2
4161,4161,4,6,2,1,10,1,103,99,1,1,27,4,1,2,4,9,99,40,1
4162,4162,4,6,2,1,10,1,103,99,1,1,19,2,1,9,4,9,3,42,1
4163,4163,4,6,23,4,10,1,101,7,1,1,22,3,1,2,4,9,5,21,2
4164,4164,4,6,14,3,10,1,114,99,1,1,36,6,1,2,99,9,99,99,3
4165,4165,4,6,16,3,10,21,2104,99,2,1,64,11,1,2,3,9,99,99,2
4166,4166,4,6,14,3,10,5,506,99,1,1,34,5,1,9,5,9,2,19,1
4167,4167,4,6,14,3,10,5,506,99,1,1,43,7,1,9,4,9,1,2,1
4168,4168,4,6,14,3,10,6,611,99,1,1,31,5,1,9,6,9,99,15,1
4169,4169,4,6,14,3,10,6,611,99,1,1,25,4,1,9,1,9,99,32,1
4170,4170,4,6,17,3,10,6,606,99,1,1,37,6,1,9,12,9,4,20,1
4171,4171,4,6,17,3,10,6,606,99,1,1,43,7,1,9,2,9,99,99,1
4172,4172,4,6,3,1,10,16,1601,2,1,1,24,3,1,9,1,9,99,44,3
4173,4173,4,6,20,4,10,18,1804,99,2,1,999,12,1,9,3,9,99,99,1
4174,4174,4,6,20,4,10,18,1804,99,2,1,999,12,1,9,11,9,99,99,1
4175,4175,4,6,17,3,10,18,1801,99,2,1,36,6,1,9,4,9,99,99,1
4176,4176,4,6,17,3,10,18,1801,99,2,1,29,4,1,9,4,9,99,99,1
4177,4177,5,7,1,1,10,1,101,7,1,1,39,6,1,9,1,9,2,30,1
4178,4178,5,7,1,1,10,1,101,7,1,2,25,4,1,9,1,9,4,52,1
4179,4179,5,7,6,2,10,1,101,7,1,1,999,12,1,9,3,9,5,44,1
4180,4180,5,7,6,2,10,1,101,7,1,1,42,7,1,9,2,9,99,30,1
4181,4181,5,7,1,1,10,1,117,99,1,1,31,5,1,9,1,9,99,99,1
4182,4182,5,7,1,1,10,1,117,99,1,1,31,5,1,9,4,9,5,42,1
4183,4183,5,7,1,1,10,1,117,99,1,1,999,12,1,9,1,9,99,99,1
4184,4184,5,7,22,4,10,19,1906,99,2,1,46,8,1,9,3,9,99,99,1
4185,4185,5,7,22,4,10,19,1906,99,2,1,35,6,1,9,4,9,99,14,1
4186,4186,5,7,12,3,10,5,507,99,2,1,27,4,1,9,4,9,1,2,2
4187,4187,5,7,9,2,10,13,1306,99,2,1,30,5,1,9,3,9,10,44,1
4188,4188,5,7,18,4,10,2,208,99,2,1,14,1,2,9,2,9,6,23,1
4189,4189,5,7,18,4,10,2,208,99,2,1,23,3,1,9,4,9,99,99,1
4190,4190,5,7,2,1,10,4,406,99,2,1,999,12,1,9,1,9,99,99,1
4191,4191,5,7,2,1,10,4,406,99,2,1,19,2,1,9,4,9,5,2,1
4192,4192,6,1,17,3,10,1,107,99,2,1,999,12,1,9,2,9,99,99,1
4193,4193,6,1,17,3,10,1,107,99,2,1,17,2,2,9,4,9,5,24,1
4194,4194,6,1,18,4,10,1,101,16,1,1,22,3,1,9,4,5,14,21,2
4195,4195,6,1,18,4,10,1,116,99,2,1,999,12,1,9,12,9,99,99,1
4196,4196,6,1,18,4,10,1,116,99,2,1,39,6,1,9,4,9,99,99,1
4197,4197,6,1,19,4,10,19,1905,99,2,1,50,9,1,9,5,4,2,33,1
4198,4198,6,1,19,4,10,19,1905,99,2,1,16,2,2,9,4,9,1,42,1
4199,4199,6,1,11,2,10,5,502,99,2,1,30,5,1,9,3,5,2,44,1
4200,4200,6,1,11,2,10,5,502,99,2,1,18,2,1,9,4,9,99,99,1
4201,4201,6,1,20,4,10,5,501,99,1,1,999,12,1,9,99,9,99,99,1
4202,4202,6,1,20,4,10,5,501,99,1,1,32,5,1,9,4,9,99,99,1
4203,4203,6,1,15,3,10,5,501,99,1,1,999,12,1,9,12,9,99,99,1
4204,4204,6,1,15,3,10,5,501,99,1,1,38,6,1,9,4,9,99,99,1
4205,4205,6,1,17,3,10,6,601,99,2,1,48,8,1,9,2,4,4,34,1
4206,4206,6,1,17,3,10,6,601,99,2,2,23,3,1,9,2,4,4,5,1
4207,4207,6,1,14,3,10,11,1104,99,2,1,21,3,1,9,3,2,2,44,1
4208,4208,6,1,14,3,10,11,1104,99,2,1,34,5,1,9,4,9,5,42,1
4209,4209,6,1,16,3,10,18,1801,99,1,1,23,3,1,2,4,9,1,24,1
4210,4210,6,1,16,3,10,18,1801,99,1,1,15,2,2,9,4,5,5,42,1
4211,4211,6,1,2,1,10,17,1710,99,2,1,28,4,1,9,5,4,2,19,1
4212,4212,6,1,2,1,10,17,1710,99,2,1,53,9,1,9,5,9,99,37,1
4213,4213,6,1,2,1,10,17,1710,99,2,1,999,12,1,9,3,9,11,44,1
4214,4214,6,1,23,4,10,17,1703,99,2,1,999,12,1,9,4,9,99,99,1
4215,4215,6,1,23,4,10,17,1703,99,2,1,30,5,1,9,4,9,99,99,1
4216,4216,6,1,3,1,10,17,1701,99,2,1,47,8,1,9,4,9,1,24,4
4217,4217,6,1,12,3,10,7,701,99,2,1,999,12,1,9,12,3,14,13,3
4218,4218,6,1,22,4,10,4,403,99,2,1,50,9,1,9,3,4,2,44,1
4219,4219,6,1,22,4,10,4,403,99,2,1,25,4,1,9,3,2,1,44,1
4220,4220,7,2,0,4,10,1,101,7,1,1,30,5,1,1,1,9,2,5,1
4221,4221,7,2,0,4,10,1,101,7,1,1,19,2,1,1,4,9,2,20,1
4222,4222,7,2,0,4,10,1,108,6,1,1,33,5,1,2,1,9,2,17,1
4223,4223,7,2,0,4,10,1,108,6,1,1,23,3,1,2,4,9,5,42,1
4224,4224,7,2,16,3,10,9,901,3,1,1,27,4,1,1,1,9,2,32,1
4225,4225,7,2,16,3,10,9,901,3,1,1,30,5,1,1,4,9,5,61,1
4226,4226,7,2,19,4,10,18,1801,99,2,1,999,12,1,9,5,9,99,99,1
4227,4227,7,2,19,4,10,18,1801,99,2,1,19,2,1,9,4,9,99,99,1
4228,4228,7,2,8,2,10,14,1401,1,1,1,40,7,1,1,2,5,4,44,1
4229,4229,7,2,8,2,10,14,1401,1,1,1,21,3,1,1,4,4,1,31,1
4230,4230,7,2,15,3,10,14,1401,99,2,1,30,5,1,1,5,3,2,34,3
4231,4231,7,2,22,4,10,4,401,99,2,1,19,2,1,1,5,9,2,23,1
4232,4232,7,2,22,4,10,4,401,99,2,1,32,5,1,2,2,3,6,44,1
4233,4233,8,3,13,3,10,1,101,1,1,1,40,7,1,1,2,9,99,5,1
4234,4234,8,3,13,3,10,1,101,1,1,2,20,3,1,1,99,3,6,44,1
4235,4235,8,3,14,3,10,1,103,10,1,1,26,4,1,1,1,4,4,20,1
4236,4236,8,3,14,3,10,1,103,10,1,1,39,6,1,9,3,9,99,42,1
4237,4237,8,3,23,4,10,1,102,99,2,1,46,8,1,9,2,9,99,99,1
4238,4238,8,3,23,4,10,1,102,99,2,1,32,5,1,9,4,9,99,99,1
4239,4239,8,3,8,2,10,1,101,11,1,1,29,4,1,9,9,4,2,5,1
4240,4240,8,3,8,2,10,1,101,11,1,1,25,4,1,9,4,5,5,21,1
4241,4241,8,3,8,2,10,5,507,99,2,1,34,5,1,1,4,9,99,99,4
4242,4242,8,3,9,2,10,7,701,1,1,1,999,12,1,9,6,3,1,15,1
4243,4243,8,3,9,2,10,7,701,1,1,1,25,4,1,9,14,4,1,2,1
4244,4244,8,3,9,2,10,7,701,1,1,1,47,8,1,9,5,4,2,23,1
4245,4245,8,3,9,2,10,7,701,1,1,1,62,11,1,9,1,4,11,30,1
4246,4246,8,3,18,4,10,4,406,99,2,1,38,6,1,9,3,4,4,44,2
4247,4247,9,4,13,3,10,1,101,1,1,1,56,10,1,1,5,9,2,30,3
4248,4248,9,4,17,3,10,1,101,17,1,1,36,6,1,9,1,9,2,44,1
4249,4249,9,4,17,3,10,1,101,17,1,1,999,12,9,9,5,9,6,13,1
4250,4250,9,4,18,4,10,1,101,16,1,2,25,4,1,1,1,4,5,5,1
4251,4251,9,4,18,4,10,1,101,16,1,1,37,6,1,9,4,9,3,20,1
4252,4252,9,4,5,1,10,1,101,11,1,1,23,3,1,9,1,9,2,5,2
4253,4253,9,4,3,1,10,20,2001,99,2,1,27,4,1,2,3,4,6,44,3
4254,4254,9,4,13,3,10,20,2001,1,1,1,27,4,1,9,4,5,5,40,1
4255,4255,9,4,13,3,10,20,2001,1,1,1,19,2,1,9,4,9,5,21,1
4256,4256,9,4,17,3,10,5,501,99,2,1,57,10,1,9,6,9,2,99,1
4257,4257,9,4,17,3,10,5,501,99,2,1,999,12,1,9,6,9,99,99,1
4258,4258,9,4,4,1,10,12,1201,5,1,1,29,4,1,2,4,9,1,42,4
4259,4259,9,4,17,3,10,17,1709,99,2,1,19,2,1,2,4,9,99,99,4
4260,4260,9,4,22,4,10,4,401,99,2,1,21,3,1,1,2,9,4,30,1
4261,4261,9,4,22,4,10,4,401,99,2,2,23,3,1,1,1,9,4,32,1
4262,4262,9,4,22,4,10,4,401,99,2,1,999,12,1,1,1,9,9,44,1
4263,4263,10,5,17,3,10,1,101,11,1,1,37,6,1,1,3,9,1,41,1
4264,4264,10,5,17,3,10,1,101,11,1,1,32,5,1,1,4,9,1,42,1
4265,4265,10,5,10,2,10,1,101,6,1,1,999,12,1,1,5,9,99,99,1
4266,4266,10,5,10,2,10,1,101,6,1,1,39,6,1,1,4,9,1,42,1
4267,4267,10,5,0,4,10,1,103,3,1,1,40,7,1,1,2,3,1,5,2
4268,4268,10,5,7,2,10,10,1010,99,2,1,38,6,1,1,4,9,99,99,2
4269,4269,10,5,13,3,10,13,1324,99,2,1,31,5,1,1,3,9,9,99,3
4270,4270,10,5,17,3,10,16,1616,99,2,1,47,8,1,1,3,9,4,32,1
4271,4271,10,5,17,3,10,16,1616,99,2,1,31,5,1,1,4,9,5,42,1
4272,4272,10,5,22,4,10,16,1601,99,2,1,32,5,1,1,4,9,3,2,2
4273,4273,10,5,19,4,10,2,204,99,2,1,29,4,1,1,3,2,1,44,1
4274,4274,10,5,19,4,10,2,204,99,2,1,29,4,1,1,4,9,3,42,1
4275,4275,10,5,20,4,10,18,1804,99,2,1,42,7,1,1,9,9,2,34,1
4276,4276,10,5,20,4,10,18,1804,99,2,1,42,7,1,1,3,9,99,44,1
4277,4277,10,5,19,4,10,17,1712,99,2,1,34,5,1,1,3,3,6,44,1
4278,4278,10,5,19,4,10,17,1712,99,2,1,22,3,1,1,4,5,1,42,1
4279,4279,11,6,4,1,10,1,101,10,1,1,999,12,1,1,99,9,99,99,1
4280,4280,11,6,4,1,10,1,101,10,1,1,36,6,1,1,4,5,5,42,1
4281,4281,11,6,7,2,10,1,101,11,1,1,21,3,1,1,1,3,2,13,1
4282,4282,11,6,7,2,10,1,101,11,1,1,37,6,1,1,4,9,99,99,1
4283,4283,11,6,0,4,10,1,115,2,1,1,35,6,1,1,1,9,1,37,1
4284,4284,11,6,0,4,10,1,115,2,1,1,28,4,1,1,4,9,1,99,1
4285,4285,11,6,6,2,10,1,101,19,1,1,23,3,1,1,2,9,1,42,1
4286,4286,11,6,6,2,10,1,101,19,1,1,44,7,1,1,4,9,99,99,1
4287,4287,11,6,20,4,10,22,2201,99,2,2,33,5,1,1,1,9,2,5,1
4288,4288,11,6,20,4,10,22,2201,99,2,1,32,5,1,1,1,9,4,44,1
4289,4289,11,6,8,2,10,5,502,99,2,1,26,4,1,1,3,9,99,99,1
4290,4290,11,6,8,2,10,5,502,99,2,2,999,12,1,1,4,9,99,99,1
4291,4291,11,6,0,4,10,12,1219,99,2,1,39,6,1,1,3,9,99,44,3
4292,4292,11,6,19,4,10,13,1304,99,1,1,51,9,1,1,3,2,2,44,1
4293,4293,11,6,19,4,10,13,1304,99,1,1,21,3,1,1,4,5,1,99,1
4294,4294,11,6,23,4,10,17,1712,99,1,1,33,5,1,1,14,9,99,99,1
4295,4295,11,6,23,4,10,17,1712,99,1,1,20,3,1,1,3,9,2,44,1
4296,4296,11,6,19,4,10,17,1701,99,1,1,39,6,1,1,14,9,99,99,1
4297,4297,11,6,19,4,10,17,1701,99,1,1,47,8,1,1,4,5,1,2,1
4298,4298,12,7,1,1,10,1,101,15,1,1,26,4,1,1,99,9,99,99,1
4299,4299,12,7,1,1,10,1,101,15,1,2,27,4,1,1,99,9,1,99,1
4300,4300,12,7,12,3,10,20,2006,99,2,1,43,7,1,1,3,2,1,37,1
4301,4301,12,7,12,3,10,20,2006,99,2,1,23,3,1,1,4,9,4,14,1
4302,4302,12,7,18,4,10,6,601,99,1,1,34,5,1,1,1,3,6,32,1
4303,4303,12,7,18,4,10,6,601,99,1,1,37,6,1,1,4,4,5,40,1
4304,4304,12,7,19,4,10,10,1010,99,1,1,35,6,1,1,3,2,9,44,1
4305,4305,12,7,19,4,10,10,1010,99,1,1,999,12,1,1,7,9,99,99,1
4306,4306,12,7,16,3,10,11,1101,99,1,1,999,12,1,1,4,9,99,14,2
4307,4307,12,7,19,4,10,12,1219,99,2,1,34,5,1,1,4,9,5,42,1
4308,4308,12,7,19,4,10,12,1219,99,2,1,30,5,1,1,4,9,5,99,1
4309,4309,12,7,7,2,10,16,1613,99,2,1,23,3,1,1,4,9,5,99,2
4310,4310,12,7,19,4,10,16,1601,99,1,1,50,9,1,1,3,2,5,44,1
4311,4311,12,7,19,4,10,16,1601,99,1,2,33,5,1,1,4,9,1,42,1
4312,4312,12,7,18,4,10,14,1401,99,1,1,22,3,1,1,4,5,1,2,3
4313,4313,12,7,14,3,10,7,701,99,1,1,999,12,1,1,4,9,99,99,3
4314,4314,12,7,7,2,10,4,410,99,2,1,54,9,1,1,5,9,2,19,2
4315,4315,12,7,18,4,10,4,410,99,2,1,54,9,1,1,5,9,2,19,2
4316,4316,13,1,18,4,10,1,101,5,1,2,23,3,1,1,1,3,6,32,1
4317,4317,13,1,18,4,10,1,101,5,1,2,50,9,1,1,4,9,5,21,1
4318,4318,13,1,18,4,10,1,101,10,1,1,30,5,1,1,1,4,2,32,1
4319,4319,13,1,18,4,10,1,101,10,1,1,45,8,1,1,4,5,5,24,1
4320,4320,13,1,21,4,10,1,101,12,1,1,20,3,1,1,12,9,6,22,1
4321,4321,13,1,21,4,10,1,101,12,1,1,31,5,1,1,4,9,99,22,1
4322,4322,13,1,23,4,10,1,115,12,1,1,999,12,1,1,6,9,99,99,1
4323,4323,13,1,23,4,10,1,115,12,1,1,64,11,1,1,4,9,1,2,1
4324,4324,13,1,14,3,10,20,2001,99,2,1,60,11,1,1,3,9,99,44,1
4325,4325,13,1,14,3,10,20,2001,99,2,1,20,3,1,1,4,9,1,24,1
4326,4326,13,1,14,3,10,9,901,3,1,1,53,9,1,1,4,9,5,21,1
4327,4327,13,1,14,3,10,9,901,3,1,1,50,9,1,1,18,9,99,99,1
4328,4328,13,1,8,2,10,17,1703,99,2,1,50,9,1,1,3,9,11,44,1
4329,4329,13,1,8,2,10,17,1703,99,2,1,50,9,1,1,1,9,4,32,1
4330,4330,13,1,5,1,10,17,1703,99,2,1,999,12,1,1,1,9,99,99,1
4331,4331,14,2,15,3,10,1,115,99,2,1,58,10,1,1,2,9,4,34,3
4332,4332,14,2,16,3,10,9,901,3,1,1,31,5,1,1,1,9,3,44,1
4333,4333,14,2,16,3,10,9,901,3,1,1,21,3,1,1,4,9,5,42,1
4334,4334,14,2,19,4,10,12,1201,99,2,1,66,11,1,1,1,9,99,44,1
4335,4335,14,2,19,4,10,12,1201,99,2,1,26,4,1,1,4,9,3,42,1
4336,4336,14,2,0,4,10,8,802,99,2,1,24,3,1,1,5,9,1,19,2
4337,4337,14,2,16,3,10,15,1507,99,2,1,30,5,1,1,9,9,6,44,1
4338,4338,14,2,16,3,10,15,1507,99,2,1,40,7,1,1,2,9,3,34,1
4339,4339,15,3,0,4,10,1,101,11,1,1,41,7,1,1,99,9,99,99,1
4340,4340,15,3,0,4,10,1,101,11,1,1,26,4,1,1,99,9,99,99,1
4341,4341,15,3,0,4,10,1,101,11,1,1,36,6,1,1,4,9,99,99,1
4342,4342,15,3,16,3,10,22,2205,99,2,1,40,7,1,9,2,3,4,30,3
4343,4343,15,3,19,4,10,21,2101,99,2,1,34,5,1,2,4,9,1,99,1
4344,4344,15,3,19,4,10,21,2101,99,2,1,999,12,1,9,9,9,99,99,1
4345,4345,15,3,14,3,10,9,924,99,2,1,21,3,1,9,9,5,4,37,4
