num_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh
261,12,2016,16,1,2,205,2,2,1,99,37,9,1,3,69,10,9999,1,6,6,8,3,2,6
262,12,2016,16,1,2,205,2,2,2,99,16,9,2,4,999,99,9999,1,2,2,4,3,2,6
263,13,2016,23,1,3,101,1,1,1,9,24,1,1,1,107,7,1995,1,3,3,5,4,3,3
264,13,2016,23,1,3,101,1,1,2,9,27,1,1,1,69,4,2003,1,4,4,6,4,3,4
265,13,2016,6,1,3,101,1,1,1,1,39,1,1,5,26,2,1997,2,6,6,8,2,1,3
266,13,2016,6,1,3,101,1,1,1,1,27,1,1,1,73,1,1998,2,4,4,6,2,1,3
267,13,2016,22,1,3,107,1,2,1,99,34,1,1,99,999,99,9999,1,5,5,7,4,3,6
268,13,2016,22,1,3,107,1,2,2,99,42,9,1,2,17,4,2010,1,7,7,9,4,3,5
269,13,2016,17,1,3,1102,11,2,1,99,20,2,1,3,69,1,1986,2,3,3,5,3,2,2
270,13,2016,17,1,3,1210,12,2,9,99,999,9,9,9,85,2,2007,1,16,12,18,3,2,4
271,13,2016,17,1,3,1210,12,2,9,99,999,9,9,9,69,2,2012,1,16,12,18,3,2,5
272,13,2016,3,1,3,201,2,2,1,99,25,2,1,6,19,11,2000,1,4,4,6,1,1,4
273,13,2016,3,1,3,201,2,2,1,99,42,9,1,3,28,2,2009,1,7,7,9,1,1,4
274,13,2016,11,1,3,312,3,1,1,99,23,9,1,1,52,2,2002,1,3,3,5,2,1,4
275,13,2016,11,1,3,312,3,1,1,99,29,9,1,4,999,5,9999,1,4,4,6,2,1,6
276,14,2016,20,1,4,101,1,1,1,11,31,9,1,5,17,1,1989,1,5,5,7,4,3,2
277,14,2016,20,1,4,101,1,1,2,11,32,9,1,1,27,4,2012,1,5,5,7,4,3,5
278,14,2016,2,1,4,117,1,1,1,99,32,2,1,1,69,3,1999,1,5,5,7,1,1,3
279,14,2016,2,1,4,117,1,1,1,99,32,9,1,1,8,5,1998,1,5,5,7,1,1,3
280,14,2016,21,1,4,1901,19,1,1,99,32,9,1,4,67,5,2015,1,5,5,7,4,3,5
281,14,2016,21,1,4,1901,19,1,2,99,41,9,1,1,52,5,1997,1,7,7,9,4,3,3
282,14,2016,16,1,4,513,5,2,1,99,24,1,1,4,6,9,9999,1,3,3,5,3,2,6
283,14,2016,16,1,4,513,5,2,1,99,27,1,1,1,31,2,9999,1,4,4,6,3,2,6
284,14,2016,20,1,4,513,5,2,1,99,25,9,1,1,48,4,9999,1,4,4,6,4,3,6
285,14,2016,20,1,4,513,5,2,1,99,26,9,1,4,18,1,9999,1,4,4,6,4,3,6
286,14,2016,12,1,4,601,6,2,2,99,60,1,1,2,69,2,2006,1,11,11,13,3,2,4
287,14,2016,12,1,4,601,6,2,1,99,38,1,1,5,17,2,1991,1,6,6,8,3,2,3
288,14,2016,16,1,4,1804,18,1,1,99,37,9,1,1,56,6,1997,2,6,6,8,3,2,3
289,14,2016,22,1,4,1712,17,1,1,99,54,2,1,3,69,1,1987,1,9,9,11,4,3,2
290,14,2016,22,1,4,1712,17,1,1,99,35,1,1,2,52,5,9999,1,6,6,8,4,3,6
291,14,2016,17,1,4,1412,14,1,9,99,999,9,9,4,999,1,9999,1,16,12,18,3,2,6
292,14,2016,17,1,4,1412,14,1,9,99,999,9,9,4,999,99,9999,1,16,12,18,3,2,6
293,14,2016,20,1,4,701,7,1,1,99,29,2,1,1,999,4,2001,1,4,4,6,4,3,4
294,14,2016,20,1,4,701,7,1,1,99,38,2,1,1,999,4,2000,1,6,6,8,4,3,4
295,14,2016,12,1,4,401,4,1,1,99,53,9,1,14,6,1,2013,1,9,9,11,3,2,5
296,14,2016,12,1,4,401,4,1,1,99,35,9,1,3,34,1,2013,1,6,6,8,3,2,5
297,15,2016,1,1,5,101,1,1,1,11,22,1,1,1,999,4,2011,1,3,3,5,1,1,5
298,15,2016,1,1,5,101,1,1,1,11,999,9,1,1,27,5,1992,1,16,12,18,1,1,3
299,15,2016,18,1,5,117,1,1,1,99,26,9,1,4,999,99,9999,1,4,4,6,4,3,6
300,15,2016,18,1,5,117,1,1,1,99,999,9,1,3,999,99,9999,1,16,12,18,4,3,6
301,15,2016,23,1,5,2212,22,2,1,99,82,9,1,1,27,4,9999,1,15,11,17,4,3,6
302,15,2016,23,1,5,1901,19,1,1,99,37,9,1,1,28,4,2003,1,6,6,8,4,3,4
303,15,2016,23,1,5,1901,19,1,1,99,19,9,1,4,76,4,9999,1,2,2,4,4,3,6
304,15,2016,23,1,5,1901,19,1,1,99,23,9,1,1,69,3,9999,1,3,3,5,4,3,6
305,15,2016,20,1,5,513,5,2,1,99,25,1,1,3,48,4,2008,1,4,4,6,4,3,4
306,15,2016,20,1,5,513,5,2,1,99,30,1,1,4,18,1,9999,1,5,5,7,4,3,6
307,15,2016,19,1,5,609,6,2,1,99,38,9,1,2,52,2,9999,3,6,6,8,4,3,6
308,15,2016,22,1,5,1003,10,2,1,99,30,9,1,3,48,2,2006,1,5,5,7,4,3,4
309,15,2016,22,1,5,1003,10,2,1,99,31,9,1,2,67,2,1998,1,5,5,7,4,3,3
310,15,2016,7,1,5,1107,11,2,1,99,34,9,1,4,6,5,9999,1,5,5,7,2,1,6
311,15,2016,7,1,5,1107,11,2,1,99,23,9,1,12,30,7,9999,1,3,3,5,2,1,6
312,15,2016,20,1,5,1210,12,2,1,99,28,9,1,7,7,99,9999,2,4,4,6,4,3,6
313,15,2016,5,1,5,1301,13,2,1,99,999,9,1,9,69,6,9999,3,16,12,18,1,1,6
314,15,2016,10,1,5,1607,16,2,1,99,29,9,1,4,67,1,9999,4,4,4,6,2,1,6
315,15,2016,20,1,5,1801,18,2,1,99,22,1,1,2,69,11,2009,1,3,3,5,4,3,4
316,15,2016,20,1,5,1801,18,2,1,99,19,9,1,4,67,3,9999,1,2,2,4,4,3,6
317,15,2016,13,1,5,1712,17,1,1,99,26,9,1,4,54,5,9999,1,4,4,6,3,2,6
318,15,2016,13,1,5,1712,17,1,1,99,999,9,1,3,69,5,9999,1,16,12,18,3,2,6
319,15,2016,20,1,5,1714,17,2,1,99,26,1,1,1,69,4,2001,1,4,4,6,4,3,4
320,15,2016,20,1,5,1714,17,2,1,99,34,1,1,4,67,6,9999,1,5,5,7,4,3,6
321,15,2016,10,1,5,1412,14,2,1,99,25,1,1,3,69,2,2014,2,4,4,6,2,1,5
322,15,2016,10,1,5,1412,14,2,1,99,40,1,1,4,27,1,9999,2,7,7,9,2,1,6
323,15,2016,7,1,5,701,7,2,1,99,35,9,1,2,69,11,9999,4,6,6,8,2,1,6
324,15,2016,23,1,5,707,7,2,1,99,48,2,1,3,69,4,9999,1,8,8,10,4,3,6
325,15,2016,23,1,5,707,7,2,1,99,33,9,1,3,69,2,1989,1,5,5,7,4,3,2
326,15,2016,14,1,5,410,4,2,2,99,31,9,1,1,10,4,2004,1,5,5,7,3,2,4
327,15,2016,14,1,5,410,4,2,1,99,28,9,1,4,6,1,9999,1,4,4,6,3,2,6
328,15,2016,2,1,5,304,3,2,1,99,38,2,1,3,28,2,2000,2,6,6,8,1,1,4
329,16,2016,11,1,6,101,1,1,1,9,42,9,1,3,56,4,2003,1,7,7,9,2,1,4
330,16,2016,11,1,6,101,1,1,2,9,23,2,1,4,6,5,9999,1,3,3,5,2,1,6
331,16,2016,23,1,6,101,1,1,1,25,35,9,1,4,6,1,9999,2,6,6,8,4,3,6
332,16,2016,6,1,6,101,1,1,1,7,44,9,1,2,10,11,9999,2,7,7,9,2,1,6
333,16,2016,17,1,6,101,1,1,1,12,33,9,1,4,3,5,9999,1,5,5,7,3,2,6
334,16,2016,17,1,6,101,1,1,1,12,999,9,1,99,999,99,9999,1,16,12,18,3,2,6
335,16,2016,7,1,6,109,1,1,1,99,26,2,1,1,56,2,9999,1,4,4,6,2,1,6
336,16,2016,23,1,6,1902,19,2,2,99,50,1,1,3,56,1,9999,4,9,9,11,4,3,6
337,16,2016,8,1,6,501,5,1,1,99,26,1,1,4,999,99,9999,1,4,4,6,2,1,6
338,16,2016,8,1,6,501,5,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
339,16,2016,20,1,6,1001,10,2,1,99,45,9,1,5,26,2,9999,1,8,8,10,4,3,6
340,16,2016,20,1,6,1001,10,2,1,99,72,9,1,3,69,4,9999,1,13,11,15,4,3,6
341,16,2016,1,1,6,1001,10,1,1,99,40,9,1,4,999,99,9999,1,7,7,9,1,1,6
342,16,2016,1,1,6,1001,10,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,1,1,6
343,16,2016,11,1,6,1101,11,2,1,99,19,9,1,14,6,1,9999,1,2,2,4,2,1,6
344,16,2016,11,1,6,1101,11,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,2,1,6
345,16,2016,17,1,6,1101,11,1,1,99,23,2,1,4,56,6,2000,1,3,3,5,3,2,4
346,16,2016,17,1,6,1101,11,1,9,99,999,9,9,4,32,6,2011,1,16,12,18,3,2,5
347,16,2016,15,1,6,1201,12,1,1,99,999,9,1,4,999,4,9999,2,16,12,18,3,2,6
348,16,2016,1,1,6,1703,17,2,1,99,47,1,1,3,69,2,1986,1,8,8,10,1,1,2
349,16,2016,1,1,6,1703,17,2,1,99,56,1,1,4,27,5,9999,1,10,10,12,1,1,6
350,16,2016,15,1,6,1703,17,2,1,99,24,9,1,4,32,4,9999,1,3,3,5,3,2,6
351,16,2016,15,1,6,1703,17,2,9,99,999,9,9,1,999,4,9999,1,16,12,18,3,2,6
352,16,2016,1,1,6,1712,17,2,1,99,17,1,2,4,67,1,9999,1,2,2,4,1,1,6
353,16,2016,1,1,6,1712,17,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,1,1,6
354,16,2016,15,1,6,401,4,1,1,99,24,9,1,4,999,4,9999,2,3,3,5,3,2,6
355,17,2016,13,1,7,101,1,1,1,1,25,1,1,1,28,2,2002,1,4,4,6,3,2,4
356,17,2016,13,1,7,101,1,1,1,1,24,1,1,4,67,4,2013,1,3,3,5,3,2,5
357,17,2016,1,1,7,101,1,1,1,18,20,1,1,5,28,6,2000,1,3,3,5,1,1,4
358,17,2016,1,1,7,101,1,1,1,18,999,1,1,3,69,5,9999,1,16,12,18,1,1,6
359,17,2016,1,1,7,101,1,1,1,18,999,1,1,3,69,5,9999,1,16,12,18,1,1,6
360,17,2016,1,1,7,101,1,1,1,18,999,1,1,4,67,2,9999,1,16,12,18,1,1,6
361,17,2016,1,1,7,101,1,1,1,5,26,9,1,4,20,5,9999,4,4,4,6,1,1,6
362,17,2016,23,1,7,109,1,1,1,99,30,2,1,3,69,2,2000,1,5,5,7,4,3,4
363,17,2016,23,1,7,109,1,1,2,99,34,1,1,1,999,99,9999,1,5,5,7,4,3,6
364,17,2016,23,1,7,109,1,1,1,99,999,9,9,5,999,99,9999,1,16,12,18,4,3,6
365,17,2016,0,1,7,101,1,1,1,7,28,1,1,4,999,1,9999,1,4,4,6,1,1,6
366,17,2016,0,1,7,101,1,1,1,7,47,1,1,1,999,2,9999,1,8,8,10,1,1,6
367,17,2016,4,1,7,101,1,1,9,7,999,9,9,1,27,1,1994,2,16,12,18,1,1,3
368,17,2016,3,1,7,101,1,1,1,12,29,9,1,1,48,2,9999,3,4,4,6,1,1,6
369,17,2016,18,1,7,113,1,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
370,17,2016,18,1,7,113,1,2,1,99,30,9,1,4,999,99,9999,1,5,5,7,4,3,6
371,17,2016,15,1,7,101,1,1,1,19,34,2,1,1,48,9,2005,1,5,5,7,3,2,4
372,17,2016,15,1,7,101,1,1,1,19,999,1,1,1,48,99,1999,1,16,12,18,3,2,3
373,17,2016,19,1,7,2001,20,2,1,99,21,1,1,9,69,6,2004,1,3,3,5,4,3,4
374,17,2016,22,1,7,1902,19,2,2,99,50,1,1,3,56,1,9999,2,9,9,11,4,3,6
375,17,2016,20,1,7,1902,19,2,9,99,999,9,9,3,69,1,9999,1,16,12,18,4,3,6
376,17,2016,1,1,7,920,9,2,1,99,24,2,1,4,6,5,2014,1,3,3,5,1,1,5
377,17,2016,15,1,7,1201,12,2,1,99,20,2,1,2,999,3,9999,1,3,3,5,3,2,6
378,17,2016,9,1,7,1301,13,1,9,99,999,9,9,12,999,7,9999,1,16,12,18,2,1,6
379,17,2016,9,1,7,1301,13,1,1,99,27,9,1,4,999,5,9999,1,4,4,6,2,1,6
380,17,2016,7,1,7,1601,16,2,1,99,35,9,1,3,69,2,9999,4,6,6,8,2,1,6
381,17,2016,18,1,7,710,7,2,1,99,34,2,1,1,51,3,9999,1,5,5,7,4,3,6
382,17,2016,20,1,7,414,4,2,1,99,34,2,1,1,48,6,2004,1,5,5,7,4,3,4
383,17,2016,20,1,7,414,4,2,1,99,28,1,1,14,999,1,9999,1,4,4,6,4,3,6
384,18,2016,22,1,1,101,1,1,1,18,39,1,1,6,999,2,9999,1,6,6,8,4,3,6
385,18,2016,22,1,1,101,1,1,1,18,19,1,1,1,999,99,9999,1,2,2,4,4,3,6
386,18,2016,20,1,1,101,1,1,1,21,32,1,1,1,28,2,2014,1,5,5,7,4,3,5
387,18,2016,20,1,1,101,1,1,1,21,29,1,1,3,31,2,2012,1,4,4,6,4,3,5
388,18,2016,14,1,1,101,1,1,1,7,29,1,1,4,59,2,2007,1,4,4,6,3,2,4
389,18,2016,14,1,1,101,1,1,1,7,20,1,1,4,6,5,2015,1,3,3,5,3,2,5
390,18,2016,21,1,1,101,1,1,1,11,32,1,1,1,28,99,9999,1,5,5,7,4,3,6
391,18,2016,21,1,1,101,1,1,1,11,18,1,1,2,27,99,2001,1,2,2,4,4,3,4
392,18,2016,6,1,1,2203,22,2,1,99,22,9,1,4,67,5,9999,4,3,3,5,2,1,6
393,18,2016,17,1,1,2212,22,2,9,99,999,9,9,2,999,1,9999,1,16,12,18,3,2,6
394,18,2016,17,1,1,2212,22,2,1,99,46,9,1,3,48,4,9999,1,8,8,10,3,2,6
395,18,2016,8,1,1,1904,19,2,1,99,35,1,1,3,69,1,1989,2,6,6,8,2,1,2
396,18,2016,15,1,1,1904,19,2,1,99,30,1,1,1,52,99,2015,1,5,5,7,3,2,5
397,18,2016,15,1,1,1904,19,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6
398,18,2016,8,1,1,1010,10,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
399,18,2016,8,1,1,1010,10,2,1,99,22,9,1,4,6,5,9999,1,3,3,5,2,1,6
400,18,2016,16,1,1,1101,11,2,1,99,31,1,1,1,48,6,9999,1,5,5,7,3,2,6
401,18,2016,16,1,1,1101,11,2,1,99,19,1,1,3,69,99,1988,1,2,2,4,3,2,2
402,18,2016,16,1,1,901,9,2,1,99,999,9,1,3,999,9,9999,3,16,12,18,3,2,6
403,18,2016,9,1,1,1603,16,2,1,99,22,1,1,5,50,1,1985,1,3,3,5,2,1,2
404,18,2016,9,1,1,1603,16,2,1,99,23,1,1,1,10,2,9999,1,3,3,5,2,1,6
405,18,2016,17,1,1,208,2,2,1,99,35,1,1,1,28,2,2016,1,6,6,8,3,2,5
406,18,2016,17,1,1,208,2,2,9,99,999,9,9,3,41,2,2005,1,16,12,18,3,2,4
407,18,2016,15,1,1,1401,14,2,9,99,999,9,9,9,999,99,9999,1,16,12,18,3,2,6
408,18,2016,15,1,1,1401,14,2,1,99,21,9,1,4,999,99,9999,1,3,3,5,3,2,6
409,19,2016,23,1,2,101,1,1,1,5,41,1,1,2,41,9,2004,1,7,7,9,4,3,4
410,19,2016,6,1,2,109,1,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
411,19,2016,0,1,2,117,1,1,9,99,999,9,9,12,23,7,9999,2,16,12,18,1,1,6
412,19,2016,17,1,2,1907,19,2,1,99,32,1,1,2,52,3,2000,1,5,5,7,3,2,4
413,19,2016,6,1,2,511,5,2,1,99,23,1,1,1,17,4,9999,1,3,3,5,2,1,6
414,19,2016,6,1,2,511,5,2,1,99,41,1,1,4,6,5,9999,1,7,7,9,2,1,6
415,19,2016,16,1,2,506,5,2,1,99,61,1,1,6,40,3,2012,1,11,11,13,3,2,5
416,19,2016,16,1,2,506,5,2,2,99,31,1,1,4,32,5,9999,1,5,5,7,3,2,6
417,19,2016,13,1,2,608,6,2,1,99,34,9,1,4,27,1,9999,1,5,5,7,3,2,6
418,19,2016,13,1,2,608,6,2,9,99,999,9,9,2,999,3,9999,1,16,12,18,3,2,6
419,19,2016,8,1,2,1501,15,2,1,99,45,1,1,3,56,10,2002,1,8,8,10,2,1,4
420,19,2016,8,1,2,1501,15,2,1,99,41,1,1,3,69,1,1987,1,7,7,9,2,1,2
421,19,2016,15,1,2,401,4,2,9,99,999,9,9,3,999,99,9999,1,16,12,18,3,2,6
422,19,2016,15,1,2,401,4,2,1,99,54,1,1,4,999,99,9999,1,9,9,11,3,2,6
423,20,2016,5,1,3,101,1,1,1,1,24,9,1,5,26,2,9999,1,3,3,5,1,1,6
424,20,2016,5,1,3,101,1,1,1,1,32,9,1,10,28,2,9999,1,5,5,7,1,1,6
425,20,2016,6,1,3,101,1,1,1,1,30,9,1,4,6,1,2013,1,5,5,7,2,1,5
426,20,2016,6,1,3,101,1,1,9,1,999,9,9,1,999,99,9999,1,16,12,18,2,1,6
427,20,2016,15,1,3,102,1,2,1,99,22,9,1,14,6,1,9999,3,3,3,5,3,2,6
428,20,2016,2,1,3,2202,22,2,1,99,19,9,1,4,67,5,9999,4,2,2,4,1,1,6
429,20,2016,6,1,3,2215,22,2,9,99,999,9,9,3,69,4,1985,1,16,12,18,2,1,2
430,20,2016,6,1,3,2215,22,2,9,99,999,9,9,6,19,3,9999,1,16,12,18,2,1,6
431,20,2016,15,1,3,2205,22,2,1,99,999,9,1,4,27,5,2012,4,16,12,18,3,2,5
432,20,2016,18,1,3,2214,22,2,1,99,37,9,1,1,52,99,9999,1,6,6,8,4,3,6
433,20,2016,18,1,3,2214,22,2,9,99,999,9,9,5,52,2,9999,1,16,12,18,4,3,6
434,20,2016,17,1,3,2101,21,1,1,99,29,9,1,1,48,11,9999,1,4,4,6,3,2,6
435,20,2016,17,1,3,2101,21,1,1,99,52,9,1,1,27,4,1996,1,9,9,11,3,2,3
436,20,2016,19,1,3,1909,19,2,1,99,20,9,1,99,999,99,9999,1,3,3,5,4,3,6
437,20,2016,19,1,3,1909,19,2,1,99,999,9,1,3,999,99,9999,1,16,12,18,4,3,6
438,20,2016,13,1,3,608,6,2,1,99,55,9,1,7,999,3,1987,1,10,10,12,3,2,2
439,20,2016,13,1,3,608,6,2,1,99,32,9,1,4,27,1,9999,1,5,5,7,3,2,6
440,20,2016,17,1,3,614,6,2,1,99,45,9,1,1,10,1,2008,1,8,8,10,3,2,4
441,20,2016,17,1,3,614,6,2,1,99,46,9,1,4,1,5,9999,1,8,8,10,3,2,6
442,20,2016,22,1,3,1004,10,2,1,99,45,9,1,5,999,99,9999,1,8,8,10,4,3,6
443,20,2016,22,1,3,1004,10,2,1,99,999,9,1,6,999,99,9999,1,16,12,18,4,3,6
444,20,2016,22,1,3,1015,10,2,1,99,28,9,1,4,6,5,9999,2,4,4,6,4,3,6
445,20,2016,16,1,3,1105,11,1,1,99,57,2,1,1,69,3,1988,1,10,10,12,3,2,2
446,20,2016,16,1,3,1105,11,1,2,99,33,9,1,4,18,5,9999,1,5,5,7,3,2,6
447,20,2016,0,1,3,919,9,2,9,99,999,9,9,5,28,2,9999,1,16,12,18,1,1,6
448,20,2016,0,1,3,919,9,2,1,99,22,9,1,11,69,2,9999,1,3,3,5,1,1,6
449,20,2016,17,1,3,901,9,1,1,99,36,9,1,5,50,2,1992,1,6,6,8,3,2,3
450,20,2016,17,1,3,901,9,1,1,99,32,9,1,3,69,2,2006,1,5,5,7,3,2,4
451,20,2016,17,1,3,901,9,1,1,99,33,9,1,9,41,4,2004,1,5,5,7,3,2,4
452,20,2016,20,1,3,1201,12,2,1,99,61,2,1,3,69,99,1984,2,11,11,13,4,3,2
453,20,2016,10,1,3,1307,13,2,1,99,38,9,1,2,41,4,2007,1,6,6,8,2,1,4
454,20,2016,10,1,3,1307,13,2,1,99,22,9,1,4,27,5,9999,1,3,3,5,2,1,6
455,20,2016,18,1,3,1609,16,1,1,99,24,9,1,4,27,5,9999,4,3,3,5,4,3,6
456,20,2016,11,1,3,1801,18,2,1,99,28,9,1,3,999,4,9999,1,4,4,6,2,1,6
457,20,2016,11,1,3,1801,18,2,1,99,63,9,1,4,999,99,9999,1,11,11,13,2,1,6
458,20,2016,7,1,3,1416,14,2,1,99,21,9,1,4,76,5,9999,1,3,3,5,2,1,6
459,20,2016,7,1,3,1416,14,2,9,99,999,9,9,12,999,1,1999,1,16,12,18,2,1,3
460,20,2016,7,1,3,303,3,2,1,99,28,9,1,4,64,99,2016,4,4,4,6,2,1,5
461,20,2016,19,1,3,301,3,1,1,99,30,9,1,4,18,5,9999,2,5,5,7,4,3,6
462,21,2016,16,1,4,101,1,1,1,17,51,9,1,1,69,6,1992,1,9,9,11,3,2,3
463,21,2016,16,1,4,101,1,1,1,17,35,9,1,4,999,99,9999,1,6,6,8,3,2,6
464,21,2016,3,1,4,101,1,1,1,13,34,9,1,11,69,2,2007,1,5,5,7,1,1,4
465,21,2016,3,1,4,101,1,1,1,13,17,9,2,4,20,4,2002,1,2,2,4,1,1,4
466,21,2016,17,1,4,101,1,1,1,13,51,9,1,1,56,4,9999,1,9,9,11,3,2,6
467,21,2016,17,1,4,101,1,1,1,13,45,9,1,12,999,1,9999,1,8,8,10,3,2,6
468,21,2016,13,1,4,101,1,1,1,7,32,9,1,1,48,2,1994,1,5,5,7,3,2,3
469,21,2016,13,1,4,101,1,1,1,7,40,9,1,1,69,3,2003,1,7,7,9,3,2,4
470,21,2016,0,1,4,117,1,1,1,99,22,9,1,5,31,2,1991,2,3,3,5,1,1,3
471,21,2016,19,1,4,2107,21,2,1,99,29,9,1,4,999,5,9999,1,4,4,6,4,3,6
472,21,2016,19,1,4,2107,21,2,1,99,33,9,1,4,6,5,9999,1,5,5,7,4,3,6
473,21,2016,19,1,4,2107,21,2,9,99,999,9,9,3,999,11,9999,1,16,12,18,4,3,6
474,21,2016,17,1,4,511,5,2,1,99,35,9,1,6,30,14,9999,3,6,6,8,3,2,6
475,21,2016,9,1,4,1613,16,2,1,99,23,9,1,4,6,3,9999,4,3,3,5,2,1,6
476,21,2016,15,1,4,1801,18,2,1,99,30,2,1,3,69,2,1995,1,5,5,7,3,2,3
477,21,2016,15,1,4,1801,18,2,1,99,21,9,1,4,27,1,2006,1,3,3,5,3,2,4
478,21,2016,13,1,4,1707,17,2,1,99,17,9,2,4,999,1,9999,1,2,2,4,3,2,6
479,21,2016,20,1,4,713,7,2,1,99,21,1,1,14,6,1,9999,3,3,3,5,4,3,6
480,22,2016,23,1,5,101,1,1,1,15,24,9,1,1,8,2,9999,2,3,3,5,4,3,6
481,22,2016,17,1,5,109,1,1,1,99,32,9,1,1,73,4,9999,1,5,5,7,3,2,6
482,22,2016,17,1,5,109,1,1,2,99,21,9,1,4,999,99,9999,1,3,3,5,3,2,6
483,22,2016,11,1,5,117,1,1,9,99,999,9,9,1,999,99,9999,1,16,12,18,2,1,6
484,22,2016,11,1,5,117,1,1,1,99,35,9,1,4,999,99,9999,1,6,6,8,2,1,6
485,22,2016,18,1,5,2201,22,1,1,99,44,9,1,5,26,2,1997,1,7,7,9,4,3,3
486,22,2016,18,1,5,2201,22,1,1,99,46,9,1,3,17,99,9999,1,8,8,10,4,3,6
487,22,2016,8,1,5,1103,11,2,1,99,23,1,1,4,3,5,9999,4,3,3,5,2,1,6
488,22,2016,17,1,5,1101,11,1,1,99,23,9,1,4,32,5,9999,2,3,3,5,3,2,6
489,22,2016,6,1,5,901,9,1,1,99,52,9,1,6,19,5,1984,1,9,9,11,2,1,2
490,22,2016,6,1,5,901,9,1,1,99,61,9,1,4,999,99,9999,1,11,11,13,2,1,6
491,22,2016,12,1,5,917,9,2,1,99,45,9,1,4,35,5,2012,1,8,8,10,3,2,5
492,22,2016,12,1,5,917,9,2,1,99,32,9,1,4,6,3,9999,1,5,5,7,3,2,6
493,22,2016,22,1,5,1328,13,2,1,99,32,2,1,3,48,11,2007,1,5,5,7,4,3,4
494,22,2016,22,1,5,1328,13,2,1,99,44,1,1,3,999,99,9999,1,7,7,9,4,3,6
495,22,2016,13,1,5,1601,16,1,9,99,999,9,9,2,41,2,9999,1,16,12,18,3,2,6
496,22,2016,13,1,5,1601,16,1,1,99,26,9,1,4,6,99,9999,1,4,4,6,3,2,6
497,22,2016,9,1,5,207,2,2,1,99,999,9,1,6,19,2,9999,1,16,12,18,2,1,6
498,22,2016,9,1,5,207,2,2,1,99,26,9,1,3,999,99,9999,1,4,4,6,2,1,6
499,22,2016,9,1,5,207,2,2,1,99,33,9,1,3,999,5,9999,1,5,5,7,2,1,6
500,22,2016,7,1,5,410,4,2,1,99,999,1,1,2,999,99,9999,1,16,12,18,2,1,6
501,22,2016,7,1,5,410,4,2,9,99,999,9,9,2,999,99,9999,1,16,12,18,2,1,6
502,23,2016,4,1,6,101,1,1,1,1,999,9,1,1,69,2,9999,3,16,12,18,1,1,6
503,23,2016,18,1,6,101,1,1,1,1,30,1,1,3,69,9,2004,1,5,5,7,4,3,4
504,23,2016,18,1,6,101,1,1,1,1,37,1,1,3,69,2,1995,1,6,6,8,4,3,3
505,23,2016,21,1,6,101,1,1,1,11,35,9,1,1,67,4,2015,1,6,6,8,4,3,5
506,23,2016,1,1,6,107,1,2,1,99,24,2,1,1,999,1,9999,3,3,3,5,1,1,6
507,23,2016,15,1,6,101,1,1,2,13,25,9,1,1,48,6,1999,1,4,4,6,3,2,3
508,23,2016,15,1,6,101,1,1,1,13,20,9,1,4,67,2,2012,1,3,3,5,3,2,5
509,23,2016,0,1,6,101,1,1,1,7,26,9,1,1,27,4,9999,1,4,4,6,1,1,6
510,23,2016,0,1,6,101,1,1,1,7,999,9,1,1,52,3,2003,1,16,12,18,1,1,4
511,23,2016,0,1,6,2007,20,1,1,99,21,2,1,4,67,3,9999,2,3,3,5,1,1,6
512,23,2016,4,1,6,1907,19,2,1,99,24,9,1,4,67,3,9999,2,3,3,5,1,1,6
513,23,2016,4,1,6,509,5,2,1,99,33,9,1,4,6,5,9999,2,5,5,7,1,1,6
514,23,2016,10,1,6,1001,10,1,1,99,17,9,2,3,69,9,9999,2,2,2,4,2,1,6
515,23,2016,10,1,6,1001,10,1,9,99,999,9,9,1,56,1,9999,2,16,12,18,2,1,6
516,23,2016,21,1,6,1101,11,1,1,99,35,2,1,4,27,3,1984,1,6,6,8,4,3,2
517,23,2016,21,1,6,1101,11,1,1,99,27,9,1,14,6,1,9999,1,4,4,6,4,3,6
518,23,2016,21,1,6,1106,11,2,1,99,53,1,1,1,48,99,9999,1,9,9,11,4,3,6
519,23,2016,21,1,6,1106,11,2,1,99,999,9,1,4,18,5,9999,1,16,12,18,4,3,6
520,23,2016,1,1,6,1507,15,2,1,99,27,9,1,3,69,4,2009,1,4,4,6,1,1,4
521,23,2016,1,1,6,1507,15,2,1,99,41,9,1,3,69,8,1989,1,7,7,9,1,1,2
522,23,2016,17,1,6,1507,15,2,1,99,27,2,1,4,45,1,2008,1,4,4,6,3,2,4
523,23,2016,17,1,6,1507,15,2,1,99,36,9,1,1,69,4,1996,1,6,6,8,3,2,3
