,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,year
6782,2493,5,5,2,23,12,2,2,999,11,99,1,2,1993,1,2,2009
6783,5915,13,11,5,23,1,1,2,999,11,1,1,10,2004,1,2,2009
0,864,25,12,5,999,1,1,1,22,5,1,4,1,9999,1,1,2009
1,656,25,8,2,0,16,2,1,43,7,1,3,1,1986,4,1,2009
2,116,19,2,4,0,14,2,2,1,1,2,3,5,1987,3,1,2009
3,170,7,3,6,0,5,2,1,28,6,1,4,1,1988,2,1,2009
4,291,19,4,7,0,19,1,1,17,4,2,4,5,1991,1,1,2009
5,392,4,6,4,0,17,1,2,34,6,1,3,3,1994,1,1,2009
6,217,23,3,1,0,22,2,1,20,5,1,1,6,1998,2,1,2009
7,458,30,6,2,0,14,2,1,24,5,1,9,14,2004,3,1,2009
8,829,9,12,3,0,19,2,1,19,4,1,4,4,2005,4,1,2009
9,692,16,9,3,0,5,2,1,43,7,1,4,1,2006,2,1,2009
10,772,3,11,2,0,22,2,1,21,5,1,1,5,2006,2,1,2009
11,169,7,3,6,0,9,1,1,19,4,1,4,1,2008,1,1,2009
12,56,26,1,1,0,21,2,1,28,6,1,3,1,9999,4,1,2009
13,104,15,2,7,0,11,2,1,30,6,1,4,1,9999,4,1,2009
14,187,10,3,2,0,14,2,1,30,6,1,4,1,9999,1,1,2009
15,456,30,6,2,0,1,1,1,21,5,1,4,1,9999,2,1,2009
16,469,5,7,7,0,18,2,2,32,6,1,4,1,9999,1,1,2009
17,781,8,11,7,0,21,2,1,46,8,1,3,1,9999,2,1,2009
18,246,6,4,1,0,20,2,1,13,3,2,3,2,9999,4,1,2009
19,809,4,12,5,0,5,2,1,40,7,1,4,3,9999,4,1,2009
20,84,7,2,6,0,7,2,1,35,7,1,9,4,9999,2,1,2009
21,431,20,6,6,0,5,2,1,38,7,1,1,4,9999,1,1,2009
22,847,20,12,7,0,13,2,1,73,10,1,2,4,9999,3,1,2009
23,207,19,3,4,0,5,2,1,33,6,1,1,6,9999,2,1,2009
24,320,28,4,2,0,3,1,1,38,7,1,1,6,9999,2,1,2009
25,711,26,9,6,0,20,2,2,21,5,1,1,6,9999,3,1,2009
26,50,25,1,7,0,1,2,1,18,4,1,1,11,9999,2,1,2009
27,399,6,6,6,0,3,2,1,20,5,1,4,99,9999,1,1,2009
28,446,25,6,5,0,1,1,1,32,6,1,4,99,9999,1,1,2009
29,660,27,8,4,0,1,1,1,19,4,1,3,99,9999,1,1,2009
30,710,26,9,6,0,1,1,1,25,6,1,1,99,9999,2,1,2009
31,88,8,2,7,1,2,2,1,22,5,1,1,4,1997,1,1,2009
32,13,3,1,6,1,1,1,1,28,6,1,1,14,2002,2,1,2009
33,683,8,9,2,1,13,2,1,35,7,1,3,5,2005,4,1,2009
34,239,2,4,4,1,9,2,1,23,5,1,4,3,2007,2,1,2009
35,361,19,5,2,1,19,2,1,31,6,1,4,1,2008,2,1,2009
36,433,20,6,6,1,18,2,1,36,7,1,4,1,2009,4,1,2009
37,241,4,4,6,1,1,2,1,35,7,1,3,1,9999,1,1,2009
38,323,1,5,5,1,5,2,1,24,5,1,4,1,9999,1,1,2009
39,324,1,5,5,1,5,2,2,999,11,1,4,1,9999,1,1,2009
40,352,16,5,6,1,1,1,1,32,6,1,1,1,9999,2,1,2009
41,734,10,10,6,1,1,1,1,26,6,1,3,1,9999,1,1,2009
42,735,10,10,6,1,1,1,1,22,5,1,3,1,9999,1,1,2009
43,880,29,12,2,1,5,2,1,48,8,1,3,1,9999,3,1,2009
44,100,14,2,6,1,1,2,1,22,5,1,1,2,9999,1,1,2009
45,101,14,2,6,1,1,2,1,22,5,1,1,2,9999,1,1,2009
46,190,13,3,5,1,1,1,1,27,6,1,1,3,9999,3,1,2009
47,803,30,11,1,1,1,2,1,24,5,1,8,3,9999,4,1,2009
48,453,28,6,7,1,1,1,1,30,6,1,4,5,9999,2,1,2009
49,454,28,6,7,1,1,1,1,19,4,1,4,5,9999,2,1,2009
50,527,2,8,7,1,17,2,1,23,5,1,4,5,9999,2,1,2009
51,580,2,8,7,1,17,2,1,23,5,1,4,5,9999,2,1,2009
52,604,2,8,7,1,17,2,1,23,5,1,4,5,9999,2,1,2009
53,780,8,11,7,1,1,1,1,41,7,1,4,5,9999,1,1,2009
54,449,27,6,6,1,1,2,1,32,6,1,8,6,9999,3,1,2009
55,790,20,11,5,1,18,2,1,34,6,1,4,7,9999,2,1,2009
56,468,5,7,7,1,1,2,1,22,5,1,4,9,9999,1,1,2009
57,121,21,2,6,1,1,1,1,24,5,1,4,99,9999,2,1,2009
58,182,8,3,7,1,2,2,1,31,6,1,4,99,9999,2,1,2009
59,189,12,3,4,1,2,2,1,58,9,1,1,99,9999,3,1,2009
60,488,17,7,5,2,1,1,1,30,6,1,1,11,1990,3,1,2009
61,164,4,3,3,2,22,2,1,22,5,1,3,5,1993,1,1,2009
62,31,14,1,3,2,10,2,1,54,8,1,2,6,2000,3,1,2009
63,848,20,12,7,2,18,2,1,36,7,1,1,99,2004,2,1,2009
64,697,19,9,6,2,4,2,1,30,6,1,4,99,2007,1,1,2009
65,83,7,2,6,2,10,2,2,19,4,1,1,4,2009,2,1,2009
66,24,13,1,2,2,8,2,2,13,3,2,5,2,9999,3,1,2009
67,25,13,1,2,2,8,2,2,18,4,1,5,2,9999,3,1,2009
68,26,13,1,2,2,8,2,2,40,7,1,5,2,9999,3,1,2009
69,223,26,3,4,2,1,2,1,999,11,1,5,2,9999,1,1,2009
70,269,12,4,7,2,5,2,1,43,7,1,3,2,9999,1,1,2009
71,422,16,6,2,2,1,1,1,28,6,1,1,2,9999,1,1,2009
72,724,3,10,6,2,15,2,1,40,7,1,5,2,9999,3,1,2009
73,741,15,10,4,2,14,2,1,20,5,1,5,2,9999,4,1,2009
74,148,1,3,7,2,1,1,1,26,6,1,1,4,9999,2,1,2009
75,237,31,3,2,2,13,2,1,40,7,1,3,4,9999,2,1,2009
76,197,14,3,6,2,1,2,1,20,5,1,4,5,9999,1,1,2009
77,308,25,4,6,2,1,1,1,24,5,1,4,5,9999,1,1,2009
78,69,1,2,7,2,5,2,1,39,7,1,4,99,9999,4,1,2009
79,243,5,4,7,2,9,2,1,22,5,1,6,99,9999,2,1,2009
80,285,18,4,6,2,5,2,1,44,7,1,4,99,9999,2,1,2009
81,679,6,9,7,2,18,2,1,20,5,1,4,99,9999,2,1,2009
82,769,31,10,6,3,2,2,1,32,6,1,1,1,1985,1,1,2009
83,242,4,4,6,3,17,2,1,32,6,1,1,11,1985,1,1,2009
84,512,29,7,3,3,1,1,1,19,4,1,1,3,1988,3,1,2009
85,438,21,6,7,3,10,2,1,25,6,1,1,9,1995,3,1,2009
86,277,14,4,2,3,2,2,1,30,6,1,1,6,1999,1,1,2009
87,752,21,10,3,3,1,1,1,26,6,1,1,99,2005,2,1,2009
88,299,21,4,2,3,5,2,1,22,5,1,4,1,9999,4,1,2009
89,475,11,7,6,3,1,1,1,26,6,1,4,1,9999,2,1,2009
90,240,3,4,5,3,1,1,1,30,6,1,3,2,9999,1,1,2009
91,844,20,12,7,3,1,2,1,26,6,1,3,2,9999,1,1,2009
92,490,18,7,6,3,1,1,1,30,6,1,4,3,9999,1,1,2009
93,258,10,4,5,3,6,2,1,19,4,1,1,5,9999,2,1,2009
94,540,4,8,2,3,12,2,1,26,6,1,4,5,9999,2,1,2009
95,593,4,8,2,3,12,2,1,26,6,1,4,5,9999,2,1,2009
96,617,4,8,2,3,12,2,1,26,6,1,4,5,9999,2,1,2009
97,23,13,1,3,3,1,2,1,50,8,1,1,6,9999,1,1,2009
98,863,24,12,4,3,21,1,1,23,5,1,4,7,9999,2,1,2009
99,351,16,5,6,3,1,1,1,27,6,1,1,11,9999,1,1,2009
100,410,11,6,4,3,13,2,2,19,4,1,7,99,9999,2,1,2009
101,411,11,6,4,3,13,2,1,42,7,1,7,99,9999,2,1,2009
102,412,11,6,4,3,13,2,1,8,2,2,7,99,9999,2,1,2009
103,413,11,6,4,3,13,2,1,1,1,2,7,99,9999,2,1,2009
104,384,31,5,7,4,11,2,1,50,8,1,3,9,1986,1,1,2009
105,385,31,5,7,4,11,2,2,49,8,1,3,9,1986,1,1,2009
106,230,30,3,1,4,10,2,1,29,6,1,7,1,1992,1,1,2009
107,231,30,3,1,4,10,2,1,29,6,1,7,1,1992,1,1,2009
108,232,30,3,1,4,10,2,1,29,6,1,7,1,1992,1,1,2009
109,801,28,11,6,4,2,2,1,40,7,1,1,6,1994,2,1,2009
110,381,30,5,6,4,1,1,1,25,6,1,1,5,2004,1,1,2009
111,820,7,12,1,4,18,2,1,45,8,1,2,4,2006,2,1,2009
112,821,7,12,1,4,18,2,2,32,6,1,2,4,2006,2,1,2009
113,822,7,12,1,4,18,2,2,40,7,1,2,4,2006,2,1,2009
114,823,7,12,1,4,18,2,2,9,2,2,2,4,2006,2,1,2009
115,99,14,2,6,4,1,1,1,30,6,1,4,1,9999,2,1,2009
116,762,25,10,7,4,2,2,1,16,4,2,3,1,9999,2,1,2009
117,816,5,12,6,4,18,2,1,37,7,1,3,1,9999,1,1,2009
118,866,25,12,5,4,17,2,1,24,5,1,4,1,9999,1,1,2009
119,373,26,5,2,4,1,1,1,30,6,1,4,4,9999,2,1,2009
120,774,5,11,4,4,1,1,1,26,6,1,12,4,9999,1,1,2009
121,861,24,12,4,4,1,1,1,20,5,1,3,6,9999,2,1,2009
122,862,24,12,4,4,1,1,1,19,4,1,3,6,9999,2,1,2009
123,166,5,3,4,4,21,2,1,17,4,2,4,14,9999,4,1,2009
124,96,12,2,4,4,1,2,1,30,6,1,4,99,9999,2,1,2009
125,255,9,4,4,4,15,2,1,22,5,1,99,99,9999,4,1,2009
126,280,16,4,4,4,12,2,1,27,6,1,3,99,9999,4,1,2009
127,804,1,12,2,5,14,2,1,9,2,2,5,2,1994,3,1,2009
128,805,1,12,2,5,14,2,1,13,3,2,5,2,1994,3,1,2009
129,806,1,12,2,5,14,2,1,13,3,2,5,2,1994,3,1,2009
130,842,18,12,5,5,2,2,1,61,9,1,3,2,1999,2,1,2009
131,202,16,3,1,5,10,2,1,34,6,1,4,3,2005,1,1,2009
132,494,18,7,6,5,14,2,1,24,5,1,3,5,2006,4,1,2009
133,219,24,3,2,5,18,2,2,36,7,1,4,1,9999,1,1,2009
134,220,24,3,2,5,18,2,2,8,2,2,4,1,9999,1,1,2009
135,749,20,10,2,5,5,2,1,26,6,1,5,1,9999,3,1,2009
136,868,28,12,1,5,22,2,1,23,5,1,5,2,9999,1,1,2009
137,869,28,12,1,5,22,2,1,23,5,1,5,2,9999,1,1,2009
138,870,28,12,1,5,22,2,1,10,3,2,5,2,9999,1,1,2009
139,871,28,12,1,5,22,2,1,19,4,1,5,2,9999,1,1,2009
140,872,28,12,1,5,22,2,2,17,4,2,5,2,9999,1,1,2009
141,873,28,12,1,5,22,2,1,38,7,1,5,2,9999,1,1,2009
142,48,23,1,5,5,17,2,1,37,7,1,3,3,9999,2,1,2009
143,172,8,3,7,5,3,2,1,39,7,1,2,3,9999,2,1,2009
144,563,16,8,7,5,18,2,1,20,5,1,4,5,9999,4,1,2009
145,640,16,8,7,5,18,2,1,20,5,1,4,5,9999,4,1,2009
146,406,11,6,4,5,5,2,1,39,7,1,1,6,9999,3,1,2009
147,407,11,6,4,5,5,2,1,39,7,1,1,6,9999,3,1,2009
148,814,5,12,6,5,9,2,2,80,10,1,3,9,9999,4,1,2009
149,815,5,12,6,5,9,2,1,60,9,1,3,9,9999,4,1,2009
150,30,14,1,3,5,1,1,1,30,6,1,4,99,9999,2,1,2009
151,103,15,2,7,5,1,1,1,32,6,1,1,99,9999,1,1,2009
152,301,21,4,2,5,2,2,1,34,6,1,7,99,9999,3,1,2009
153,132,22,2,7,6,10,1,1,35,7,1,3,11,1987,1,1,2009
154,834,13,12,7,6,10,2,1,1,1,2,3,4,1989,2,1,2009
155,717,28,9,1,6,22,2,1,29,6,1,3,5,1991,3,1,2009
156,543,6,8,4,6,4,2,1,1,1,2,3,2,1994,2,1,2009
157,596,6,8,4,6,4,2,1,1,1,2,3,2,1994,2,1,2009
158,620,6,8,4,6,4,2,1,1,1,2,3,2,1994,2,1,2009
159,550,10,8,1,6,5,2,1,60,9,1,1,9,1997,1,1,2009
160,551,10,8,1,6,5,2,1,19,4,1,1,9,1997,1,1,2009
161,627,10,8,1,6,5,2,1,60,9,1,1,9,1997,1,1,2009
162,628,10,8,1,6,5,2,1,19,4,1,1,9,1997,1,1,2009
163,824,8,12,2,6,15,2,1,34,6,1,4,2,2004,1,1,2009
164,46,21,1,3,6,4,2,1,40,7,1,9,1,2006,1,1,2009
165,47,21,1,3,6,4,2,1,30,6,1,9,1,2006,1,1,2009
166,261,11,4,6,6,22,2,1,7,2,2,7,1,9999,3,1,2009
167,262,11,4,6,6,22,2,1,14,3,2,7,1,9999,3,1,2009
168,461,2,7,4,6,1,1,1,23,5,1,1,1,9999,1,1,2009
169,568,19,8,3,6,2,2,1,37,7,1,9,1,9999,1,1,2009
170,645,19,8,3,6,2,2,1,37,7,1,9,1,9999,1,1,2009
171,61,30,1,5,6,2,2,1,25,6,1,5,2,9999,1,1,2009
172,62,30,1,5,6,2,2,2,30,6,1,5,2,9999,1,1,2009
173,63,30,1,5,6,2,2,1,19,4,1,5,2,9999,1,1,2009
174,210,21,3,6,6,10,2,1,35,7,1,5,2,9999,1,1,2009
175,682,7,9,2,6,1,1,1,36,7,1,1,2,9999,2,1,2009
176,686,12,9,6,6,19,2,1,39,7,1,5,2,9999,1,1,2009
177,698,19,9,6,6,6,2,1,71,10,1,11,2,9999,4,1,2009
178,830,11,12,5,6,10,2,1,40,7,1,6,3,9999,3,1,2009
179,312,26,4,7,6,1,2,1,28,6,1,2,5,9999,3,1,2009
180,313,26,4,7,6,1,2,1,65,10,1,2,5,9999,3,1,2009
181,493,18,7,6,6,12,2,1,23,5,1,4,5,9999,4,1,2009
182,713,27,9,7,6,1,1,1,26,6,1,1,5,9999,2,1,2009
183,145,28,2,6,6,12,2,1,34,6,1,3,9,9999,3,1,2009
184,146,28,2,6,6,12,2,1,28,6,1,3,9,9999,3,1,2009
185,147,28,2,6,6,12,2,1,12,3,2,3,9,9999,3,1,2009
186,288,19,4,7,6,1,1,1,35,7,1,1,9,9999,1,1,2009
187,19,10,1,6,6,5,2,1,34,6,1,4,99,9999,1,1,2009
188,364,19,5,2,6,12,2,1,36,7,1,3,99,9999,2,1,2009
189,43,18,1,7,7,6,2,2,18,4,1,3,3,1966,1,1,2009
190,382,30,5,6,7,16,2,2,30,6,1,3,2,1982,2,1,2009
191,839,16,12,3,7,10,2,1,34,6,1,3,99,1984,1,1,2009
192,457,30,6,2,7,1,1,2,56,9,1,1,2,1992,1,1,2009
193,113,18,2,3,7,9,2,2,19,4,1,3,6,1992,3,1,2009
194,114,18,2,3,7,9,2,1,9,2,2,3,6,1992,3,1,2009
195,476,11,7,6,7,22,2,1,18,4,1,5,2,1999,1,1,2009
196,477,11,7,6,7,22,2,1,70,10,1,5,2,1999,1,1,2009
197,478,11,7,6,7,22,2,1,25,6,1,5,2,1999,1,1,2009
198,479,11,7,6,7,22,2,1,38,7,1,5,2,1999,1,1,2009
199,480,11,7,6,7,22,2,1,22,5,1,5,2,1999,1,1,2009
200,481,11,7,6,7,22,2,1,50,8,1,5,2,1999,1,1,2009
201,737,10,10,6,7,2,2,1,43,7,1,5,2,2002,1,1,2009
202,195,14,3,6,7,18,2,1,34,6,1,3,2,9999,1,1,2009
203,196,14,3,6,7,18,2,1,22,5,1,3,2,9999,1,1,2009
204,663,28,8,5,7,6,2,1,65,10,1,4,3,9999,1,1,2009
205,350,15,5,5,7,9,2,9,999,11,99,3,4,9999,1,1,2009
206,764,28,10,3,7,1,1,2,23,5,1,1,5,9999,2,1,2009
207,57,26,1,1,7,8,2,1,20,5,1,3,6,9999,1,1,2009
208,249,7,4,2,7,18,2,2,71,10,1,1,6,9999,1,1,2009
209,253,9,4,4,7,12,2,1,38,7,1,2,6,9999,4,1,2009
210,254,9,4,4,7,12,2,1,56,9,1,2,6,9999,4,1,2009
211,38,17,1,6,7,1,1,1,25,6,1,4,7,9999,1,1,2009
212,28,13,1,2,7,17,2,1,61,9,1,4,99,9999,1,1,2009
213,526,2,8,7,7,19,2,1,30,6,1,4,99,9999,2,1,2009
214,579,2,8,7,7,19,2,1,30,6,1,4,99,9999,2,1,2009
215,603,2,8,7,7,19,2,1,30,6,1,4,99,9999,2,1,2009
216,840,16,12,3,7,15,2,1,21,5,1,3,99,9999,4,1,2009
217,567,18,8,2,8,7,2,1,55,9,1,3,7,1982,1,1,2009
218,644,18,8,2,8,7,2,1,55,9,1,3,7,1982,1,1,2009
219,517,31,7,5,8,4,2,1,43,7,1,5,9,1983,4,1,2009
220,5,1,1,4,8,5,2,1,12,3,2,1,14,1983,3,1,2009
221,6,1,1,4,8,5,2,2,25,6,1,1,14,1983,3,1,2009
222,731,9,10,5,8,1,1,1,47,8,1,1,9,1990,1,1,2009
223,295,20,4,1,8,5,2,2,9,2,2,2,9,1994,3,1,2009
224,566,17,8,1,8,4,2,1,62,9,1,9,4,1997,1,1,2009
225,643,17,8,1,8,4,2,1,62,9,1,9,4,1997,1,1,2009
226,53,25,1,7,8,5,2,1,23,5,1,1,2,1999,3,1,2009
227,514,30,7,4,8,5,1,1,16,4,2,4,1,2001,1,1,2009
228,98,13,2,5,8,9,2,1,51,8,1,4,1,2008,2,1,2009
229,160,3,3,2,8,5,2,1,28,6,1,4,2,2008,1,1,2009
230,745,18,10,7,8,12,2,1,33,6,1,1,99,2008,2,1,2009
231,140,27,2,5,8,9,2,2,25,6,1,3,1,9999,3,1,2009
232,141,27,2,5,8,9,2,2,53,8,1,3,1,9999,3,1,2009
233,142,27,2,5,8,9,2,2,1,1,2,3,1,9999,3,1,2009
234,143,27,2,5,8,9,2,2,1,1,2,3,1,9999,3,1,2009
235,229,29,3,7,8,5,2,1,20,5,1,4,1,9999,1,1,2009
236,557,15,8,6,8,11,2,1,48,8,1,4,1,9999,1,1,2009
237,634,15,8,6,8,11,2,1,48,8,1,4,1,9999,1,1,2009
238,748,19,10,1,8,12,1,1,24,5,1,4,1,9999,1,1,2009
239,70,2,2,1,8,19,2,1,19,4,1,7,2,9999,1,1,2009
240,71,2,2,1,8,19,2,1,65,10,1,7,2,9999,1,1,2009
241,72,2,2,1,8,19,2,1,20,5,1,7,2,9999,1,1,2009
242,73,2,2,1,8,19,2,1,65,10,1,7,2,9999,1,1,2009
243,74,2,2,1,8,19,2,1,20,5,1,7,2,9999,1,1,2009
244,75,2,2,1,8,19,2,1,49,8,1,7,2,9999,1,1,2009
245,76,2,2,1,8,19,2,1,16,4,2,7,2,9999,1,1,2009
246,77,2,2,1,8,19,2,1,20,5,1,7,2,9999,1,1,2009
247,78,2,2,1,8,19,2,1,34,6,1,7,2,9999,1,1,2009
248,79,2,2,1,8,19,2,1,42,7,1,7,2,9999,1,1,2009
249,405,10,6,3,8,3,2,1,55,9,1,1,2,9999,1,1,2009
250,510,28,7,2,8,12,2,2,46,8,1,3,2,9999,1,1,2009
251,673,2,9,3,8,19,2,1,49,8,1,1,2,9999,1,1,2009
252,674,2,9,3,8,19,2,2,25,6,1,1,2,9999,1,1,2009
253,535,3,8,1,8,13,2,2,55,9,1,3,4,9999,1,1,2009
254,588,3,8,1,8,13,2,2,55,9,1,3,4,9999,1,1,2009
255,612,3,8,1,8,13,2,2,55,9,1,3,4,9999,1,1,2009
256,664,28,8,5,8,10,1,1,17,4,2,4,4,9999,4,1,2009
257,665,28,8,5,8,10,1,1,16,4,2,4,4,9999,4,1,2009
258,832,12,12,6,8,4,2,1,11,3,2,4,5,9999,1,1,2009
259,524,2,8,7,8,1,1,1,58,9,1,6,7,9999,2,1,2009
260,525,2,8,7,8,1,1,1,62,9,1,6,7,9999,2,1,2009
261,577,2,8,7,8,1,1,1,58,9,1,6,7,9999,2,1,2009
262,578,2,8,7,8,1,1,1,62,9,1,6,7,9999,2,1,2009
263,601,2,8,7,8,1,1,1,58,9,1,6,7,9999,2,1,2009
264,602,2,8,7,8,1,1,1,62,9,1,6,7,9999,2,1,2009
265,174,8,3,7,8,22,1,2,11,3,2,7,9,9999,4,1,2009
266,175,8,3,7,8,22,1,1,25,6,1,7,9,9999,4,1,2009
267,330,3,5,7,8,1,2,1,34,6,1,3,9,9999,3,1,2009
268,445,25,6,5,8,1,1,1,58,9,1,4,9,9999,1,1,2009
269,274,13,4,1,8,2,2,1,34,6,1,1,99,9999,4,1,2009
270,275,13,4,1,8,2,2,1,34,6,1,1,99,9999,4,1,2009
271,332,3,5,7,8,1,2,1,30,6,1,3,99,9999,2,1,2009
272,355,17,5,7,8,14,2,1,42,7,1,5,99,9999,2,1,2009
273,356,17,5,7,8,14,2,2,6,2,2,5,99,9999,2,1,2009
274,357,17,5,7,8,14,2,1,52,8,1,5,99,9999,2,1,2009
275,434,20,6,6,8,17,2,1,34,6,1,9,99,9999,1,1,2009
276,715,28,9,1,9,13,2,1,45,8,1,3,9,1984,4,1,2009
277,272,13,4,1,9,21,2,1,34,6,1,1,99,1989,4,1,2009
278,273,13,4,1,9,21,2,1,34,6,1,1,99,1989,4,1,2009
279,667,30,8,7,9,21,2,1,33,6,1,3,1,1995,4,1,2009
280,472,9,7,4,9,10,2,1,61,9,1,4,1,2007,1,1,2009
281,124,22,2,7,9,9,2,1,33,6,1,4,3,2007,4,1,2009
282,185,9,3,1,9,22,2,1,24,5,1,4,1,9999,4,1,2009
283,448,27,6,6,9,1,1,2,58,9,1,14,1,9999,4,1,2009
284,800,28,11,6,9,5,2,1,21,5,1,4,1,9999,1,1,2009
285,21,12,1,1,9,19,2,1,40,7,1,3,2,9999,1,1,2009
286,178,8,3,7,9,15,2,1,37,7,1,3,2,9999,2,1,2009
287,496,20,7,1,9,22,2,1,28,6,1,5,2,9999,1,1,2009
288,554,13,8,4,9,14,2,2,55,9,1,3,2,9999,1,1,2009
289,631,13,8,4,9,14,2,2,55,9,1,3,2,9999,1,1,2009
290,389,3,6,3,9,5,2,1,18,4,1,4,3,9999,1,1,2009
291,390,3,6,3,9,5,2,1,18,4,1,4,3,9999,1,1,2009
292,776,6,11,5,9,3,2,1,42,7,1,1,3,9999,3,1,2009
293,408,11,6,4,9,6,2,1,32,6,1,4,5,9999,4,1,2009
294,463,3,7,5,9,1,2,1,48,8,1,3,5,9999,4,1,2009
295,761,25,10,7,9,5,2,1,19,4,1,4,5,9999,4,1,2009
296,835,13,12,7,9,12,2,1,55,9,1,3,5,9999,1,1,2009
297,354,17,5,7,9,1,2,1,26,6,1,1,6,9999,1,1,2009
298,58,28,1,3,9,1,1,1,26,6,1,12,99,9999,3,1,2009
299,59,28,1,3,9,1,1,2,999,11,1,12,99,9999,3,1,2009
300,371,25,5,1,9,2,2,1,33,6,1,5,99,9999,1,1,2009
301,372,25,5,1,9,2,2,1,34,6,1,5,99,9999,1,1,2009
302,395,6,6,6,9,1,1,1,30,6,1,9,99,9999,2,1,2009
303,396,6,6,6,9,1,1,2,43,7,1,9,99,9999,2,1,2009
304,443,24,6,3,9,7,2,1,17,4,2,7,99,9999,1,1,2009
305,704,24,9,4,9,3,2,1,45,8,1,7,99,9999,1,1,2009
306,705,24,9,4,9,3,2,1,30,6,1,7,99,9999,1,1,2009
307,706,24,9,4,9,3,2,2,28,6,1,7,99,9999,1,1,2009
308,707,24,9,4,9,3,2,1,45,8,1,7,99,9999,1,1,2009
309,569,20,8,4,10,9,2,2,58,9,1,3,11,1986,1,1,2009
310,570,20,8,4,10,9,2,2,50,8,1,3,11,1986,1,1,2009
311,646,20,8,4,10,9,2,2,58,9,1,3,11,1986,1,1,2009
312,647,20,8,4,10,9,2,2,50,8,1,3,11,1986,1,1,2009
313,32,14,1,3,10,4,2,1,35,7,1,7,2,1989,1,1,2009
314,2,1,1,4,10,14,2,1,3,1,2,3,6,1993,2,1,2009
315,503,25,7,6,10,1,2,2,10,3,2,2,6,1994,1,1,2009
316,208,19,3,4,10,13,2,1,25,6,1,3,9,1994,1,1,2009
317,168,6,3,5,10,22,2,1,27,6,1,3,9,1999,1,1,2009
318,122,22,2,7,10,1,1,1,23,5,1,4,1,2006,1,1,2009
319,133,25,2,3,10,1,1,1,24,5,1,4,1,2006,1,1,2009
320,404,9,6,2,10,14,1,2,68,10,1,14,1,2006,1,1,2009
321,684,8,9,2,10,2,2,1,57,9,1,4,1,2006,1,1,2009
322,115,19,2,4,10,11,2,1,54,8,1,2,1,9999,3,1,2009
323,417,14,6,7,10,5,2,1,32,6,1,6,1,9999,1,1,2009
324,90,10,2,2,10,10,2,1,74,10,1,3,2,9999,1,1,2009
325,419,15,6,1,10,2,2,1,35,7,1,3,2,9999,1,1,2009
326,420,15,6,1,10,2,2,1,48,8,1,3,2,9999,1,1,2009
327,421,15,6,1,10,2,2,1,40,7,1,3,2,9999,1,1,2009
328,699,20,9,7,10,1,1,1,44,7,1,4,3,9999,2,1,2009
329,565,17,8,1,10,15,2,1,17,4,2,4,5,9999,2,1,2009
330,642,17,8,1,10,15,2,1,17,4,2,4,5,9999,2,1,2009
331,881,30,12,3,10,1,1,1,25,6,1,4,5,9999,1,1,2009
332,849,20,12,7,10,7,2,1,26,6,1,1,6,9999,1,1,2009
333,439,22,6,1,10,19,2,1,35,7,1,4,7,9999,3,1,2009
334,378,28,5,4,10,17,2,2,35,7,1,1,9,9999,1,1,2009
335,379,28,5,4,10,17,2,1,36,7,1,4,9,9999,1,1,2009
336,728,7,10,3,10,20,2,1,66,10,1,1,9,9999,1,1,2009
337,33,15,1,4,10,4,2,1,60,9,1,2,10,9999,2,1,2009
338,34,15,1,4,10,4,2,2,999,11,1,2,10,9999,2,1,2009
339,300,21,4,2,10,1,2,1,30,6,1,5,99,9999,1,1,2009
340,337,7,5,4,10,16,2,1,49,8,1,4,99,9999,2,1,2009
341,447,26,6,5,10,10,2,1,38,7,1,4,99,9999,2,1,2009
342,161,3,3,2,11,5,1,1,22,5,1,4,5,1995,1,1,2009
343,250,7,4,2,11,3,2,2,74,10,1,1,2,1999,2,1,2009
344,791,22,11,7,11,1,2,1,19,4,1,1,4,2003,4,1,2009
345,194,14,3,6,11,5,2,1,51,8,1,4,2,2006,1,1,2009
346,418,15,6,1,11,19,2,1,30,6,1,11,2,2006,1,1,2009
347,244,6,4,1,11,22,2,1,53,8,1,4,1,9999,1,1,2009
348,245,6,4,1,11,22,2,1,20,5,1,4,1,9999,1,1,2009
349,771,3,11,2,11,1,1,1,23,5,1,4,1,9999,1,1,2009
350,179,8,3,7,11,2,2,1,34,6,1,1,2,9999,4,1,2009
351,180,8,3,7,11,2,2,2,36,7,1,1,2,9999,4,1,2009
352,181,8,3,7,11,2,2,2,5,2,2,1,2,9999,4,1,2009
353,429,18,6,4,11,10,2,1,30,6,1,4,3,9999,1,1,2009
354,825,8,12,2,11,14,2,1,19,4,1,3,3,9999,3,1,2009
355,826,9,12,3,11,22,2,1,46,8,1,1,4,9999,1,1,2009
356,827,9,12,3,11,22,2,1,2,1,2,1,4,9999,1,1,2009
357,366,20,5,3,11,18,1,1,33,6,1,4,5,9999,1,1,2009
358,80,4,2,3,11,6,2,1,17,4,2,13,6,9999,3,1,2009
359,777,7,11,6,11,11,2,1,37,7,1,4,6,9999,1,1,2009
360,556,14,8,5,11,13,1,2,22,5,1,4,9,9999,1,1,2009
361,633,14,8,5,11,13,1,2,22,5,1,4,9,9999,1,1,2009
362,238,1,4,3,11,2,2,1,52,8,1,3,11,9999,1,1,2009
