num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,estado_pil
5204,17,7,3,16,3,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
5205,17,7,3,21,4,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
5206,17,7,3,1,1,18,1801,2,99,9,999,12,9,4,99,9999,5,99,9
5207,17,7,3,14,3,4,401,2,99,9,999,12,9,99,99,9999,5,99,9
5208,18,7,4,20,4,1,105,2,99,9,999,12,9,99,99,9999,5,99,9
5209,18,7,4,16,3,6,601,2,99,9,999,12,9,99,99,9999,5,99,9
5210,18,7,4,20,4,9,901,2,99,1,32,5,1,4,1,2009,5,99,9
5211,18,7,4,19,4,12,1201,2,99,1,48,8,1,3,11,1983,5,44,9
5212,19,7,5,21,4,1,101,1,1,1,999,12,1,1,99,9999,5,99,9
5213,19,7,5,21,4,1,101,1,6,1,42,7,1,4,9,2007,5,40,9
5214,19,7,5,20,4,1,101,1,18,1,999,12,1,1,99,9999,5,99,9
5215,19,7,5,22,4,1,105,2,99,1,999,12,1,1,99,9999,5,99,9
5216,19,7,5,16,3,1,101,1,15,1,999,12,1,1,99,9999,5,99,9
5217,19,7,5,13,3,1,101,1,19,1,35,6,1,12,1,9999,5,99,9
5218,19,7,5,23,4,22,2214,2,99,1,999,12,1,1,99,9999,5,99,9
5219,19,7,5,22,4,5,509,2,99,1,999,12,1,3,2,9999,5,99,9
5220,19,7,5,1,1,4,415,2,99,1,999,12,1,1,99,9999,5,99,9
5221,19,7,5,13,3,4,401,2,99,1,999,12,1,1,1,9999,5,21,9
5222,19,7,5,22,4,3,314,2,99,1,23,3,1,4,5,2009,5,2,9
5223,20,7,6,11,2,5,511,2,99,1,999,12,1,6,2,9999,5,99,9
5224,20,7,6,17,3,10,1019,2,99,1,45,8,1,3,2,9999,5,44,9
5225,20,7,6,17,3,9,901,1,3,1,19,2,1,1,11,1987,5,44,9
5226,20,7,6,15,3,12,1217,1,3,1,40,7,1,6,2,9999,5,15,9
5227,20,7,6,8,2,13,1301,1,5,1,42,7,1,4,5,9999,5,21,9
5228,20,7,6,18,4,2,208,2,99,2,27,4,1,1,1,9999,5,46,9
5229,21,7,7,14,3,1,101,1,12,1,36,6,1,6,1,1998,5,15,9
5230,21,7,7,23,4,1,108,2,1,1,999,12,1,99,99,9999,5,99,9
5231,21,7,7,17,3,1,108,1,6,1,46,8,1,3,1,1994,5,37,9
5232,21,7,7,20,4,5,502,1,1,1,24,3,1,4,99,9999,5,42,9
5233,21,7,7,15,3,9,901,1,1,1,22,3,1,4,5,2013,5,42,1
5234,21,7,7,10,2,12,1201,2,99,1,999,12,1,99,99,9999,5,99,9
5235,21,7,7,13,3,16,1614,2,99,1,43,7,1,9,3,9999,5,44,2
5236,21,7,7,23,4,18,1801,2,99,1,999,12,1,2,1,9999,5,44,1
5237,21,7,7,21,4,4,403,1,99,1,39,6,1,3,5,1999,5,13,2
5238,22,7,1,10,2,22,2204,2,99,1,22,3,1,3,5,1999,5,13,2
5239,22,7,1,9,2,21,2103,2,99,1,999,12,1,9,99,9999,5,44,9
5240,22,7,1,16,3,9,902,1,1,1,24,3,1,5,99,1992,5,19,2
5241,22,7,1,17,3,9,920,1,8,1,25,4,1,4,5,9999,5,21,9
5242,22,7,1,15,3,12,1215,2,99,1,999,12,1,4,99,9999,5,99,9
5243,22,7,1,15,3,15,1505,2,99,1,70,11,1,2,4,9999,5,99,2
5244,23,7,2,8,2,1,101,1,13,1,24,3,1,7,99,9999,5,13,1
5245,23,7,2,20,4,1,101,1,11,1,36,6,1,99,99,9999,5,99,9
5246,23,7,2,12,3,1,101,1,19,1,999,12,1,99,99,9999,5,99,9
5247,23,7,2,17,3,6,607,2,99,1,999,12,1,4,1,9999,5,99,9
5248,23,7,2,17,3,6,607,2,99,1,999,12,1,4,99,9999,5,99,9
5249,23,7,2,6,2,12,1201,2,99,1,999,12,1,10,99,9999,5,17,9
5250,23,7,2,17,3,18,1804,2,99,1,50,9,1,1,7,2002,5,34,1
5251,23,7,2,9,2,18,1805,1,1,1,36,6,1,3,2,2008,5,37,1
5252,23,7,2,22,4,14,1415,2,99,1,999,12,1,99,99,9999,5,99,9
5253,24,7,3,12,3,1,101,1,3,9,999,12,1,3,9,9999,5,99,9
5254,24,7,3,8,2,1,102,1,5,9,999,12,1,4,99,9999,5,99,9
5255,24,7,3,19,4,12,1201,2,99,9,999,12,1,99,99,9999,5,99,9
5256,24,7,3,9,2,13,1301,2,99,1,999,12,1,3,9,9999,5,99,9
5257,24,7,3,16,3,15,1501,1,2,1,38,6,1,99,9,1987,5,44,9
5258,24,7,3,20,4,15,1501,2,99,9,999,12,1,9,2,9999,5,99,9
5259,24,7,3,5,1,17,1701,2,99,9,999,12,1,3,3,9999,5,34,9
5260,24,7,3,2,1,17,1701,2,99,9,999,12,1,99,99,9999,5,99,9
5261,25,7,4,2,1,1,115,2,99,9,999,12,1,99,99,9999,5,99,9
5262,25,7,4,12,3,1,115,1,5,1,21,3,1,4,2,2013,5,99,2
5263,25,7,4,21,4,1,115,2,99,9,999,12,9,99,99,9999,5,99,9
5264,25,7,4,11,2,1,110,1,6,1,27,4,1,3,5,9999,5,99,1
5265,25,7,4,16,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,1
5266,25,7,4,17,3,10,1001,2,99,1,21,3,1,4,5,2013,5,14,9
5267,25,7,4,12,3,13,1301,2,99,1,38,6,1,1,2,2013,5,46,1
5268,25,7,4,19,4,8,801,2,99,9,999,12,9,99,99,9999,5,99,1
5269,25,7,4,19,4,14,1401,2,99,9,999,12,9,99,99,9999,5,99,1
5270,25,7,4,23,4,4,401,2,99,9,999,12,9,99,99,9999,5,99,1
5271,26,7,5,11,2,1,101,1,9,1,44,7,1,12,1,9999,5,3,1
5272,26,7,5,7,2,1,101,1,1,9,999,12,9,99,99,9999,5,99,1
5273,26,7,5,20,4,1,101,1,21,9,999,12,9,4,1,2012,5,99,1
5274,26,7,5,7,2,1,110,1,5,9,999,12,9,99,99,9999,5,99,1
5275,26,7,5,20,4,1,110,2,99,1,22,3,1,1,5,9999,5,5,1
5276,26,7,5,22,4,22,2201,2,99,9,999,12,9,99,99,9999,5,99,1
5277,26,7,5,14,3,19,1901,2,99,9,999,12,9,99,99,9999,5,99,1
5278,26,7,5,19,4,5,501,2,99,9,999,12,9,99,99,9999,5,99,1
5279,26,7,5,19,4,10,1006,2,99,9,999,12,9,4,1,9999,5,99,1
5280,26,7,5,21,4,17,1701,2,99,9,999,12,9,99,99,9999,5,99,1
5281,26,7,5,11,2,7,701,2,99,9,999,12,9,99,99,9999,5,99,1
5282,27,7,6,10,2,1,115,1,1,9,999,12,9,99,99,9999,5,99,1
5283,27,7,6,6,2,1,108,1,6,1,28,4,1,2,2,9999,5,22,1
5284,27,7,6,1,1,1,110,2,99,9,999,12,9,99,99,9999,5,99,1
5285,27,7,6,23,4,22,2201,2,99,9,999,12,9,99,99,9999,5,99,1
5286,27,7,6,19,4,5,501,2,99,1,66,11,1,1,4,2013,5,44,1
5287,27,7,6,2,1,12,1201,2,99,9,999,12,9,4,99,9999,5,21,1
5288,27,7,6,20,4,8,801,2,99,9,999,12,9,99,99,9999,5,99,1
5289,27,7,6,19,4,18,1801,2,99,9,999,12,9,99,99,9999,5,99,1
5290,28,7,7,10,2,1,102,1,14,9,999,12,9,3,99,9999,5,99,1
5291,28,7,7,9,2,1,101,1,12,1,26,4,1,4,99,9999,5,99,1
5292,28,7,7,18,4,1,115,1,5,2,31,5,1,2,4,2006,5,99,1
5293,28,7,7,19,4,1,110,2,99,1,41,7,1,6,2,2012,5,99,1
5294,28,7,7,9,2,19,1901,2,99,9,999,12,9,99,99,9999,5,99,1
5295,28,7,7,0,1,5,501,2,99,9,999,12,9,3,99,9999,5,99,1
5296,28,7,7,0,1,8,801,2,99,9,999,12,9,99,99,9999,5,99,1
5297,28,7,7,8,2,16,1601,2,99,1,37,6,1,1,2,1984,5,44,1
5298,28,7,7,8,2,16,1601,2,99,1,50,9,1,9,99,1984,5,46,1
5299,28,7,7,14,3,7,701,2,99,9,999,12,9,4,99,9999,5,99,1
5300,29,7,1,23,4,1,101,1,1,1,36,6,1,5,3,2003,5,99,9
5301,29,7,1,23,4,1,115,1,12,9,999,12,9,3,99,9999,5,99,9
5302,29,7,1,11,2,7,701,2,99,1,35,6,1,12,8,9999,5,99,1
5303,30,7,2,6,2,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
5304,31,7,3,18,4,1,101,1,8,1,999,12,1,99,99,9999,5,99,9
5305,31,7,3,20,4,5,501,1,1,1,21,3,1,5,2,9999,5,13,9
5306,31,7,3,23,4,5,509,1,99,1,20,3,1,8,3,9999,5,99,9
5307,31,7,3,10,2,5,506,1,99,1,999,12,1,99,99,9999,5,99,9
5308,31,7,3,17,3,9,920,1,1,1,38,6,1,9,4,9999,5,44,1
5309,1,8,4,7,2,1,101,1,15,9,999,12,9,7,99,9999,5,34,9
5310,1,8,4,22,4,1,101,1,11,1,28,4,1,4,5,9999,5,24,9
5311,1,8,4,10,2,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5312,1,8,4,23,4,16,1601,1,12,9,999,12,9,2,4,9999,5,99,9
5313,1,8,4,8,2,4,404,2,99,9,999,12,9,4,2,9999,5,21,9
5314,2,8,5,18,4,1,101,1,1,1,31,5,1,1,1,1995,5,34,9
5315,2,8,5,21,4,1,101,1,7,1,24,3,1,12,99,9999,5,3,9
5316,2,8,5,17,3,1,110,2,99,1,32,5,1,4,1,9999,5,2,9
5317,2,8,5,23,4,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
5318,2,8,5,13,3,2,201,2,99,1,20,3,1,4,1,9999,5,2,9
5319,2,8,5,15,3,18,1801,2,99,9,999,12,9,99,99,9999,5,99,9
5320,2,8,5,10,2,14,1401,2,99,1,17,2,2,3,11,1983,5,44,9
5321,3,8,6,11,2,1,105,2,99,1,30,5,1,4,5,2002,5,42,9
5322,3,8,6,19,4,1,105,2,99,1,50,9,1,6,99,9999,5,99,9
5323,3,8,6,21,4,1,105,2,99,1,25,4,1,1,2,2009,5,20,9
5324,3,8,6,21,4,1,115,2,99,9,999,12,9,99,99,9999,5,99,9
5325,3,8,6,23,4,1,110,1,99,1,21,3,1,4,5,9999,5,99,9
5326,3,8,6,19,4,1,110,2,99,9,999,12,9,99,99,9999,5,99,9
5327,3,8,6,14,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5328,3,8,6,21,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5329,3,8,6,10,2,6,601,2,99,9,999,12,9,99,99,9999,5,99,9
5330,3,8,6,12,3,10,1001,2,99,1,38,6,1,4,1,9999,5,2,9
5331,3,8,6,11,2,9,920,2,99,1,57,10,1,2,2,2013,5,30,9
5332,3,8,6,15,3,16,1601,2,99,1,38,6,1,5,2,2010,5,23,9
5333,3,8,6,2,1,16,1601,2,99,9,999,12,9,99,99,9999,5,99,9
5334,3,8,6,13,3,7,701,2,99,9,999,12,9,99,99,9999,5,99,9
5335,3,8,6,20,4,4,401,2,99,1,30,5,1,6,99,9999,5,99,9
5336,3,8,6,20,4,4,401,2,99,9,999,12,9,99,99,9999,5,99,9
5337,4,8,7,11,2,1,101,1,8,1,32,5,1,1,2,1986,5,44,9
5338,4,8,7,2,1,1,105,2,99,9,999,12,9,99,99,9999,5,99,9
5339,4,8,7,12,3,1,102,1,10,1,39,6,1,2,2,1999,5,21,9
5340,4,8,7,0,1,1,102,1,13,9,999,12,9,11,2,9999,5,99,9
5341,4,8,7,14,3,1,110,1,3,1,60,11,1,1,2,2000,5,20,9
5342,4,8,7,18,4,1,110,1,99,1,30,5,1,12,1,1995,5,3,9
5343,4,8,7,12,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5344,4,8,7,12,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5345,4,8,7,19,4,5,509,2,99,9,999,12,9,3,4,1993,5,44,9
5346,4,8,7,18,4,5,510,2,99,9,999,12,9,5,99,9999,5,99,9
5347,4,8,7,8,2,12,1201,2,99,9,999,12,9,99,99,9999,5,99,9
5348,4,8,7,3,1,2,201,2,99,9,999,12,9,99,99,9999,5,99,9
5349,4,8,7,18,4,14,1401,2,99,1,48,8,1,3,2,1994,5,44,9
5350,5,8,1,9,2,1,101,1,1,1,33,5,1,1,2,2007,5,20,9
5351,5,8,1,23,4,1,102,2,99,1,25,4,1,1,1,2003,5,44,9
5352,5,8,1,20,4,1,101,1,7,1,55,10,1,12,99,9999,5,99,9
5353,5,8,1,23,4,1,101,1,7,1,31,5,1,4,5,2008,5,2,9
5354,5,8,1,20,4,1,101,1,11,9,999,12,9,99,99,9999,5,99,9
5355,5,8,1,21,4,1,115,2,99,9,999,12,9,12,99,9999,5,99,9
5356,5,8,1,19,4,6,601,2,99,9,999,12,9,99,99,9999,5,99,9
5357,5,8,1,20,4,12,1201,2,99,1,16,2,2,4,99,9999,5,31,9
5358,5,8,1,3,1,12,1201,2,99,9,999,12,9,99,99,9999,5,99,9
5359,5,8,1,16,3,13,1301,2,99,9,999,12,9,99,99,9999,5,99,9
5360,5,8,1,23,4,16,1601,2,99,1,29,4,1,12,7,2000,5,30,9
5361,5,8,1,16,3,16,1601,2,99,1,52,9,1,1,3,1994,5,17,9
5362,5,8,1,23,4,18,1801,2,99,9,999,12,9,99,99,9999,5,99,9
5363,5,8,1,21,4,4,401,2,99,9,999,12,9,99,99,9999,5,99,9
5364,5,8,1,20,4,4,401,2,99,9,999,12,9,99,99,9999,5,99,9
5365,6,8,2,21,4,1,101,1,1,2,43,7,1,3,11,1985,5,44,1
5366,6,8,2,14,3,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5367,6,8,2,16,3,12,1201,2,99,9,999,12,9,99,99,9999,5,99,9
5368,6,8,2,11,2,17,1701,2,99,9,999,12,9,99,99,9999,5,99,9
5369,7,8,3,10,2,1,103,2,99,1,35,6,1,12,3,2008,5,22,1
5370,7,8,3,15,3,9,920,2,99,2,45,8,1,1,6,1998,5,99,1
5371,7,8,3,16,3,9,921,2,99,1,19,2,1,3,4,9999,5,37,2
5372,7,8,3,12,3,13,1302,2,99,1,50,9,1,4,1,9999,5,35,1
5373,7,8,3,0,1,16,1610,2,99,1,26,4,1,4,5,9999,5,21,2
5374,7,8,3,17,3,16,1605,2,99,1,27,4,1,9,4,2009,5,37,1
5375,8,8,4,17,3,19,1904,2,99,2,32,5,1,1,4,2010,5,30,1
5376,8,8,4,14,3,11,1103,2,99,1,37,6,1,9,3,2006,5,44,1
5377,8,8,4,21,4,9,901,1,3,1,26,4,1,1,1,9999,5,99,1
5378,8,8,4,0,1,17,1710,2,99,9,999,12,9,3,99,9999,5,99,9
5379,8,8,4,10,2,1,101,1,1,1,32,5,1,3,2,9999,5,44,1
5380,9,8,5,9,2,1,101,1,11,1,40,7,1,1,2,9999,5,5,1
5381,9,8,5,12,3,1,101,1,7,1,52,9,1,1,8,9999,5,44,1
5382,9,8,5,12,3,17,1703,1,99,1,18,2,1,4,5,2013,5,2,1
5383,9,8,5,6,2,5,501,2,99,9,999,12,9,99,99,9999,5,99,9
5384,9,8,5,10,2,4,401,2,99,9,999,12,9,99,99,9999,5,99,9
5385,10,8,6,0,1,1,101,1,6,9,999,12,9,99,99,9999,5,99,9
5386,10,8,6,0,1,1,101,1,6,9,999,12,9,99,99,9999,5,99,9
5387,10,8,6,22,4,1,101,1,11,9,999,12,9,3,99,9999,5,99,9
5388,10,8,6,7,2,1,108,1,6,9,999,12,9,12,99,1995,5,22,9
5389,10,8,6,20,4,1,108,1,3,9,999,12,9,3,1,9999,5,13,9
5390,10,8,6,20,4,10,1010,2,99,9,999,12,9,99,99,9999,5,99,9
5391,10,8,6,7,2,12,1215,2,99,1,42,7,1,5,2,9999,5,23,9
5392,10,8,6,10,2,12,1215,2,99,9,999,12,9,10,99,9999,5,99,9
5393,10,8,6,13,3,8,802,2,99,1,23,3,1,3,4,9999,5,44,9
5394,10,8,6,21,4,7,701,2,99,9,999,12,9,3,99,9999,5,99,9
5395,11,8,7,23,4,1,101,1,5,1,30,5,1,10,2,9999,5,20,2
5396,11,8,7,17,3,1,116,2,99,9,999,12,9,7,6,9999,5,99,9
5397,11,8,7,20,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5398,11,8,7,15,3,20,2001,2,99,1,63,11,1,3,4,9999,5,99,2
5399,11,8,7,14,3,10,1006,2,99,1,36,6,1,4,5,9999,5,2,1
5400,11,8,7,19,4,12,1201,2,99,9,999,12,9,99,99,9999,5,99,9
5401,11,8,7,5,1,18,1805,2,99,9,999,12,9,99,99,9999,5,99,9
5402,11,8,7,8,2,17,1703,2,99,1,20,3,1,4,5,9999,5,2,9
5403,12,8,1,10,2,1,110,2,99,9,999,12,9,99,99,9999,5,99,9
5404,12,8,1,5,1,10,1010,2,99,9,999,12,9,99,99,9999,5,99,9
5405,13,8,2,17,3,1,101,1,1,1,18,2,1,4,5,2011,5,21,9
5406,13,8,2,7,2,1,102,2,99,9,999,12,9,1,99,9999,5,99,9
5407,13,8,2,7,2,1,102,2,99,9,999,12,9,99,99,9999,5,99,9
5408,13,8,2,18,4,1,102,2,99,9,999,12,9,99,99,9999,5,99,9
5409,13,8,2,18,4,20,2005,2,99,9,999,12,9,1,99,9999,5,99,9
5410,13,8,2,14,3,17,1703,2,99,9,999,12,9,4,99,9999,5,99,9
5411,13,8,2,18,4,7,701,2,99,1,23,3,1,5,99,9999,5,23,9
5412,14,8,3,16,3,1,101,1,3,1,46,8,1,3,9,1997,5,13,9
5413,14,8,3,23,4,1,101,1,1,9,999,12,9,99,99,9999,5,99,9
5414,14,8,3,22,4,1,101,1,7,9,999,12,9,1,99,9999,5,99,9
5415,14,8,3,18,4,20,2005,2,99,9,999,12,9,99,99,9999,5,99,9
5416,14,8,3,17,3,10,1008,2,99,9,999,12,9,14,99,9999,5,99,9
5417,14,8,3,14,3,9,920,2,99,9,999,12,9,5,14,9999,5,99,9
5418,14,8,3,19,4,8,802,2,99,9,999,12,9,1,99,9999,5,99,9
5419,14,8,3,16,3,17,1712,2,99,2,42,7,1,2,4,2004,5,34,1
5420,15,8,4,21,4,1,102,2,99,9,999,12,9,1,99,9999,5,99,1
5421,15,8,4,21,4,1,113,2,99,9,999,12,9,1,99,9999,5,99,1
5422,15,8,4,22,4,20,2001,2,99,9,999,12,9,1,99,9999,5,99,1
5423,15,8,4,14,3,6,602,2,99,9,999,12,9,3,5,9999,5,34,1
5424,15,8,4,20,4,18,1801,2,99,1,57,10,1,6,6,1989,5,99,1
5425,15,8,4,22,4,4,401,2,99,9,999,12,9,1,99,9999,5,99,1
5426,16,8,5,17,3,1,105,2,99,9,999,12,9,11,2,9999,5,34,9
5427,16,8,5,11,2,1,101,1,12,9,999,12,9,5,2,9999,5,19,9
5428,16,8,5,0,1,1,108,1,6,9,999,12,9,1,99,9999,5,99,9
5429,16,8,5,18,4,20,2001,2,99,9,999,12,9,4,99,9999,5,99,9
5430,16,8,5,22,4,6,601,2,99,9,999,12,9,1,99,9999,5,99,9
5431,16,8,5,17,3,11,1102,2,99,1,48,8,1,3,5,2004,5,44,1
5432,16,8,5,21,4,11,1101,2,99,9,999,12,9,4,5,9999,5,2,1
5433,17,8,6,20,4,22,2214,2,99,1,58,10,1,2,2,9999,5,44,1
5434,17,8,6,11,2,22,2205,2,99,9,999,12,9,99,99,9999,5,99,9
5435,17,8,6,8,2,10,1004,2,99,9,999,12,9,99,99,9999,5,99,9
5436,17,8,6,17,3,9,901,1,3,1,22,3,1,3,9,9999,5,44,1
5437,18,8,7,12,3,1,101,1,5,1,33,5,1,1,4,9999,5,5,1
5438,18,8,7,11,2,1,101,1,12,1,47,8,1,2,3,9999,5,13,2
5439,18,8,7,19,4,1,115,1,12,1,25,4,1,7,7,9999,5,22,1
5440,18,8,7,17,3,6,601,2,99,2,42,7,1,1,4,1999,5,32,1
5441,18,8,7,17,3,12,1226,2,99,1,25,4,1,4,1,9999,5,99,2
5442,18,8,7,20,4,4,406,2,99,9,999,12,9,99,99,9999,5,99,9
5443,19,8,1,22,4,1,102,2,99,1,22,3,1,4,5,2012,5,21,1
5444,19,8,1,8,2,5,508,2,99,9,999,12,9,5,99,9999,5,99,9
5445,19,8,1,22,4,12,1201,2,99,9,999,12,9,99,99,9999,5,99,9
5446,19,8,1,2,1,13,1327,2,99,1,30,5,1,4,14,9999,5,21,2
5447,19,8,1,13,3,16,1604,1,1,1,23,3,1,3,2,9999,5,44,1
5448,19,8,1,15,3,18,1805,2,99,9,999,12,9,99,99,9999,5,99,9
5449,19,8,1,17,3,17,1712,2,99,9,999,12,9,99,99,9999,5,99,9
5450,20,8,2,8,2,1,101,1,8,1,48,8,1,12,99,9999,5,99,9
5451,20,8,2,19,4,1,101,1,6,9,999,12,9,99,99,9999,5,99,9
5452,20,8,2,18,4,1,101,1,7,1,25,4,1,4,4,9999,5,99,1
5453,20,8,2,8,2,6,601,2,99,9,999,12,9,99,99,9999,5,99,9
5454,20,8,2,19,4,10,1014,2,99,9,999,12,9,99,99,9999,5,99,9
5455,20,8,2,5,1,2,201,2,99,9,999,12,9,99,99,9999,5,99,9
5456,20,8,2,5,1,2,201,2,99,9,999,12,9,99,99,9999,5,99,9
5457,20,8,2,10,2,18,1804,2,99,9,999,12,9,99,99,9999,5,99,9
5458,20,8,2,17,3,17,1712,2,99,9,999,12,9,99,99,9999,5,99,9
5459,20,8,2,21,4,3,301,2,99,9,999,12,9,99,99,9999,5,99,9
5460,21,8,3,23,4,1,101,1,10,1,28,4,1,6,9,9999,5,15,1
5461,21,8,3,23,4,12,1201,2,99,9,999,12,9,4,99,9999,5,99,9
5462,21,8,3,7,2,18,1805,2,99,9,999,12,9,99,99,9999,5,99,1
5463,21,8,3,7,2,18,1804,2,99,9,999,12,9,1,99,9999,5,99,1
5464,22,8,4,15,3,1,101,1,10,1,27,4,1,3,2,2000,5,32,1
5465,22,8,4,1,1,13,1307,2,99,9,999,12,9,1,99,9999,5,99,9
5466,22,8,4,12,3,15,1501,2,99,2,33,5,1,4,5,9999,5,21,9
5467,22,8,4,18,4,18,1801,2,99,9,999,12,9,3,99,9999,5,99,9
5468,22,8,4,14,3,4,405,2,99,1,39,6,1,12,7,9999,5,99,1
5469,23,8,5,19,4,1,101,1,8,9,999,12,9,5,99,9999,5,99,9
5470,23,8,5,15,3,12,1218,2,99,1,26,4,1,5,99,1993,5,22,1
5471,23,8,5,21,4,18,1801,2,99,9,999,12,9,4,3,9999,5,2,9
5472,24,8,6,2,1,1,101,1,7,9,999,12,9,2,6,9999,5,99,9
5473,24,8,6,22,4,1,101,1,12,9,999,12,9,99,99,9999,5,99,9
5474,24,8,6,22,4,1,109,1,2,1,20,3,1,1,3,9999,5,44,2
5475,24,8,6,12,3,9,901,2,99,1,37,6,1,9,2,2007,5,37,1
5476,24,8,6,15,3,13,1301,2,99,1,18,2,1,4,99,9999,5,99,1
5477,24,8,6,20,4,7,701,2,99,9,999,12,9,99,99,9999,5,99,9
5478,24,8,6,20,4,4,409,2,99,9,999,12,9,99,99,9999,5,99,9
5479,25,8,7,7,2,1,101,1,18,9,999,12,9,1,99,9999,5,99,9
5480,25,8,7,13,3,1,101,1,7,9,999,12,9,1,99,9999,5,99,9
5481,25,8,7,15,3,1,101,1,7,1,53,9,1,3,3,9999,5,99,1
5482,25,8,7,17,3,20,2011,2,99,9,999,12,9,2,99,9999,5,99,9
5483,25,8,7,15,3,5,508,2,99,1,43,7,1,6,1,1996,5,15,1
5484,25,8,7,23,4,5,506,2,99,9,999,12,9,1,99,9999,5,99,9
5485,25,8,7,15,3,10,1010,1,1,1,36,6,1,6,2,9999,5,15,2
5486,25,8,7,15,3,10,1010,1,1,1,26,4,1,6,2,9999,5,15,2
5487,25,8,7,17,3,13,1301,2,99,9,999,12,9,3,1,9999,5,99,9
5488,25,8,7,7,2,3,304,2,99,9,999,12,9,99,99,9999,5,99,9
5489,26,8,1,17,3,1,101,1,12,9,999,12,9,2,11,9999,5,32,9
5490,26,8,1,17,3,1,115,1,5,1,44,7,1,1,9,9999,5,30,2
5491,26,8,1,7,2,1,108,1,7,1,42,7,1,2,1,1988,5,33,1
5492,26,8,1,13,3,1,108,1,10,9,999,12,9,5,2,9999,5,19,9
5493,26,8,1,13,3,19,1904,2,99,9,999,12,9,5,2,9999,5,23,9
5494,26,8,1,21,4,11,1105,2,99,1,18,2,1,4,5,9999,5,2,2
5495,26,8,1,19,4,18,1801,2,99,9,999,12,9,4,99,9999,5,99,9
5496,26,8,1,17,3,7,701,2,99,9,999,12,9,1,99,9999,5,2,9
5497,27,8,2,19,4,1,101,1,7,1,26,4,1,4,1,2012,5,24,9
5498,27,8,2,13,3,8,802,2,99,2,43,7,1,1,2,2000,5,32,9
5499,28,8,3,18,4,6,606,2,99,1,23,3,1,14,1,9999,5,2,9
5500,29,8,4,17,3,1,101,1,7,1,29,4,1,4,5,2013,5,99,1
5501,29,8,4,11,2,1,108,1,4,1,27,4,1,12,7,1993,5,3,9
5502,29,8,4,8,2,9,901,1,3,9,999,12,9,4,99,9999,5,99,9
5503,29,8,4,20,4,13,1301,2,99,9,999,12,9,1,99,9999,5,99,9
5504,29,8,4,19,4,17,1712,2,99,9,999,12,9,9,99,9999,5,99,9
5505,29,8,4,13,3,7,701,2,99,9,999,12,9,2,99,9999,5,99,9
5506,30,8,5,16,3,1,101,1,18,1,29,4,1,3,4,2013,5,44,1
5507,30,8,5,23,4,9,901,2,99,1,33,5,1,3,99,9999,5,37,1
5508,30,8,5,11,2,12,1218,2,99,2,32,5,1,4,3,9999,5,99,1
5509,30,8,5,9,2,13,1301,2,99,9,999,12,9,5,2,9999,5,99,9
5510,30,8,5,20,4,8,801,2,99,9,999,12,9,9,6,9999,5,99,9
5511,30,8,5,21,4,18,1804,2,99,9,999,12,9,1,99,9999,5,99,9
5512,30,8,5,7,2,18,1801,2,99,9,999,12,9,6,99,9999,5,99,9
5513,30,8,5,18,4,18,1805,2,99,9,999,12,9,1,99,9999,5,99,9
5514,30,8,5,22,4,7,701,2,99,9,999,12,9,4,99,9999,5,99,9
5515,30,8,5,22,4,7,704,2,99,9,999,12,9,5,99,9999,5,99,9
5516,31,8,6,1,1,1,101,1,7,9,999,12,9,1,99,9999,5,99,9
5517,31,8,6,19,4,1,101,1,12,2,24,3,1,1,11,9999,5,32,2
5518,31,8,6,16,3,1,115,2,99,9,999,12,9,4,3,9999,5,2,9
5519,31,8,6,20,4,20,2009,2,99,9,999,12,9,99,99,9999,5,99,1
5520,31,8,6,6,2,6,602,2,99,1,19,2,1,3,1,9999,5,44,1
5521,31,8,6,20,4,10,1001,1,2,1,23,3,1,4,5,9999,5,21,1
5522,31,8,6,19,4,18,1801,2,99,9,999,12,9,1,99,9999,5,99,9
5523,31,8,6,13,3,18,1802,2,99,1,24,3,1,1,4,2013,5,44,1
5524,31,8,6,19,4,14,1401,1,1,9,999,12,9,4,5,9999,5,14,9
5525,1,9,7,22,4,1,101,1,3,1,25,4,1,1,2,9999,5,30,2
5526,1,9,7,12,3,1,115,1,1,1,28,4,1,1,4,1998,5,37,1
5527,1,9,7,21,4,20,2001,2,99,9,999,12,9,99,99,9999,5,99,9
5528,1,9,7,23,4,5,512,2,99,1,29,4,1,1,2,9999,5,34,2
5529,1,9,7,20,4,11,1101,2,99,9,999,12,9,3,2,9999,5,99,9
5530,1,9,7,22,4,7,701,2,99,1,31,5,1,7,2,1992,5,13,1
