,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,zona_ocu,year,marca_vehi,muni_ocu
299,5426,11,10,7,15,1,1,1,7,2,2,9,2,9999,4,2,99,2009,99,-1
300,5618,20,10,2,16,9,2,1,7,2,2,1,4,2007,1,2,99,2009,99,-1
301,17,1,1,4,16,5,2,1,7,2,2,3,2,2008,2,2,99,2009,99,-1
302,5460,12,10,1,16,10,2,1,7,2,2,12,7,1988,3,2,99,2009,99,-1
303,1541,17,3,2,17,10,2,1,7,2,2,3,5,9999,3,2,99,2009,99,-1
304,782,9,2,1,20,14,2,1,7,2,2,3,3,9999,2,2,99,2009,99,-1
305,717,6,2,5,20,7,2,1,7,2,2,9,4,1986,1,2,99,2009,99,-1
306,6659,26,12,6,22,5,2,1,7,2,2,3,5,9999,1,2,99,2009,99,-1
307,6576,21,12,1,0,18,2,2,7,2,2,2,6,9999,4,2,99,2009,99,-1
308,1999,11,4,6,6,22,2,2,7,2,2,7,1,9999,3,2,99,2009,99,-1
309,4829,30,8,7,8,5,2,2,7,2,2,1,14,1987,4,2,99,2009,99,-1
310,1717,28,3,6,10,17,2,2,7,2,2,3,99,9999,1,2,99,2009,99,-1
311,1560,19,3,4,13,6,2,2,7,2,2,14,99,9999,1,2,99,2009,99,-1
312,2626,15,5,5,14,1,1,2,7,2,2,10,1,2007,4,2,99,2009,99,-1
313,4890,4,9,5,15,11,2,2,7,2,2,1,4,1993,1,2,99,2009,99,-1
314,3891,2,8,7,15,9,2,2,7,2,2,3,6,9999,2,2,99,2009,99,-1
315,4248,2,8,7,15,9,2,2,7,2,2,3,6,9999,2,2,99,2009,99,-1
316,4384,2,8,7,15,9,2,2,7,2,2,3,6,9999,2,2,99,2009,99,-1
317,6534,19,12,6,15,21,1,2,7,2,2,14,1,2007,1,2,99,2009,99,-1
318,2970,6,6,6,16,1,1,2,7,2,2,1,99,9999,1,2,99,2009,99,-1
319,5455,12,10,1,16,10,2,2,7,2,2,12,7,1988,3,2,99,2009,99,-1
320,2333,26,4,7,17,14,2,2,7,2,2,3,5,1987,4,2,99,2009,99,-1
321,1525,17,3,2,17,10,2,2,7,2,2,3,5,9999,3,2,99,2009,99,-1
322,1534,17,3,2,17,10,2,2,7,2,2,3,5,9999,3,2,99,2009,99,-1
323,3817,29,7,3,18,12,2,2,7,2,2,4,1,9999,1,2,99,2009,99,-1
324,2371,29,4,3,19,2,2,2,7,2,2,1,2,9999,1,2,99,2009,99,-1
325,6553,20,12,7,19,11,2,2,7,2,2,14,1,2008,1,2,99,2009,99,-1
326,144,9,1,5,23,4,2,2,7,2,2,3,6,1986,1,2,99,2009,99,-1
327,3066,11,6,4,3,13,2,1,8,2,2,7,99,9999,2,2,99,2009,99,-1
328,106,6,1,2,7,6,2,1,8,2,2,3,1,1990,4,2,99,2009,99,-1
329,4828,30,8,7,8,5,2,1,8,2,2,1,14,1987,4,2,99,2009,99,-1
330,2513,6,5,3,8,19,1,1,8,2,2,9,2,2007,1,2,99,2009,99,-1
331,3400,3,7,5,9,1,2,1,8,2,2,3,5,9999,4,2,99,2009,99,-1
332,330,17,1,6,10,6,2,1,8,2,2,3,10,1983,1,2,99,2009,99,-1
333,5849,6,11,5,11,14,2,1,8,2,2,3,2,9999,3,2,99,2009,99,-1
334,1419,13,3,5,11,14,2,1,8,2,2,7,6,9999,3,2,99,2009,99,-1
335,2086,12,4,7,13,5,2,1,8,2,2,1,2,1985,1,2,99,2009,99,-1
336,528,30,1,5,13,1,2,1,8,2,2,1,11,2001,1,2,99,2009,99,-1
337,1780,2,4,4,13,14,2,1,8,2,2,3,9,2002,4,2,99,2009,99,-1
338,4982,11,9,5,14,3,2,1,8,2,2,3,1,9999,1,2,99,2009,99,-1
339,5012,13,9,7,16,8,2,1,8,2,2,2,99,9999,4,2,99,2009,99,-1
340,6742,28,12,1,16,1,2,1,8,2,2,7,7,9999,3,2,99,2009,99,-1
341,1202,1,3,7,17,3,2,1,8,2,2,3,1,1984,1,2,99,2009,99,-1
342,6080,25,11,3,17,7,2,1,8,2,2,3,2,9999,1,2,99,2009,99,-1
343,2834,27,5,3,18,14,2,1,8,2,2,3,99,9999,3,2,99,2009,99,-1
344,3044,11,6,4,19,14,2,1,8,2,2,3,99,9999,4,2,99,2009,99,-1
345,2407,1,5,5,20,3,2,1,8,2,2,1,6,9999,1,2,99,2009,99,-1
346,720,6,2,5,20,16,2,1,8,2,2,3,99,1984,1,2,99,2009,99,-1
347,1772,2,4,4,21,17,2,1,8,2,2,9,99,9999,2,2,99,2009,99,-1
348,3727,24,7,5,22,1,1,1,8,2,2,3,6,2007,1,2,99,2009,99,-1
349,3239,20,6,6,22,4,2,1,8,2,2,7,2,9999,1,2,99,2009,99,-1
350,3240,20,6,6,22,4,2,1,8,2,2,7,2,9999,1,2,99,2009,99,-1
351,1896,9,4,4,23,8,2,1,8,2,2,9,4,2005,1,2,99,2009,99,-1
352,6669,27,12,7,999,1,1,2,8,2,2,1,4,9999,1,2,99,2009,99,-1
353,2932,4,6,4,0,17,1,2,8,2,2,3,3,1994,1,2,99,2009,99,-1
354,240,13,1,2,8,21,2,2,8,2,2,9,99,9999,3,2,99,2009,99,-1
355,212,13,1,2,8,21,2,2,8,2,2,12,7,9999,3,2,99,2009,99,-1
356,2213,19,4,7,9,7,2,2,8,2,2,1,6,1993,1,2,99,2009,99,-1
357,1716,28,3,6,10,17,2,2,8,2,2,3,99,9999,1,2,99,2009,99,-1
358,1386,12,3,4,10,1,1,2,8,2,2,10,1,2008,1,2,99,2009,99,-1
359,6048,24,11,2,10,9,2,2,8,2,2,12,2,1988,1,2,99,2009,99,-1
360,1423,13,3,5,11,14,2,2,8,2,2,7,6,9999,3,2,99,2009,99,-1
361,4894,4,9,5,13,17,2,2,8,2,2,2,5,9999,2,2,99,2009,99,-1
362,1042,22,2,7,13,16,2,2,8,2,2,5,7,1992,3,2,99,2009,99,-1
363,1314,7,3,6,14,17,2,2,8,2,2,3,5,1988,2,2,99,2009,99,-1
364,5686,25,10,7,14,12,2,2,8,2,2,4,4,9999,1,2,99,2009,99,-1
365,3973,6,8,4,15,2,2,2,8,2,2,7,2,1993,1,2,99,2009,99,-1
366,4330,6,8,4,15,2,2,2,8,2,2,7,2,1993,1,2,99,2009,99,-1
367,4466,6,8,4,15,2,2,2,8,2,2,7,2,1993,1,2,99,2009,99,-1
368,40,1,1,4,16,11,2,2,8,2,2,3,1,1986,3,2,99,2009,99,-1
369,2792,24,5,7,16,12,2,2,8,2,2,9,2,2000,1,2,99,2009,99,-1
370,5757,31,10,6,17,1,2,2,8,2,2,1,4,9999,1,2,99,2009,99,-1
371,1514,17,3,2,17,10,2,2,8,2,2,3,5,9999,3,2,99,2009,99,-1
372,1540,17,3,2,17,10,2,2,8,2,2,3,5,9999,3,2,99,2009,99,-1
373,2468,3,5,7,17,1,2,2,8,2,2,3,2,9999,2,2,99,2009,99,-1
374,4123,16,8,7,18,5,2,2,8,2,2,3,1,1998,3,2,99,2009,99,-1
375,4616,16,8,7,18,5,2,2,8,2,2,3,1,1998,3,2,99,2009,99,-1
376,3557,12,7,7,19,10,1,2,8,2,2,1,6,1994,2,2,99,2009,99,-1
377,5245,28,9,1,19,4,2,2,8,2,2,3,1,9999,1,2,99,2009,99,-1
378,1254,3,3,2,22,17,2,2,8,2,2,7,2,9999,3,2,99,2009,99,-1
379,6192,2,12,3,0,2,2,1,9,2,2,3,2,9999,1,2,99,2009,99,-1
380,637,4,2,3,5,6,2,1,9,2,2,7,6,1991,2,2,99,2009,99,-1
381,647,4,2,3,5,6,2,1,9,2,2,7,6,1991,2,2,99,2009,99,-1
382,10,1,1,4,8,5,2,1,9,2,2,1,14,1983,3,2,99,2009,99,-1
383,393,21,1,3,8,10,1,1,9,2,2,9,2,2006,1,2,99,2009,99,-1
384,4157,17,8,1,8,4,2,1,9,2,2,9,4,1997,1,2,99,2009,99,-1
385,4650,17,8,1,8,4,2,1,9,2,2,9,4,1997,1,2,99,2009,99,-1
386,4749,24,8,1,9,21,2,1,9,2,2,3,4,1997,3,2,99,2009,99,-1
387,5149,24,9,4,9,3,2,1,9,2,2,7,99,9999,1,2,99,2009,99,-1
388,1708,28,3,6,10,17,2,1,9,2,2,3,99,9999,1,2,99,2009,99,-1
389,3040,11,6,4,12,18,2,1,9,2,2,7,99,9999,4,2,99,2009,99,-1
390,4113,15,8,6,14,1,2,1,9,2,2,2,1,9999,3,2,99,2009,99,-1
391,4606,15,8,6,14,1,2,1,9,2,2,2,1,9999,3,2,99,2009,99,-1
392,2487,5,5,2,14,12,2,1,9,2,2,9,2,9999,1,2,99,2009,99,-1
393,2889,1,5,1,15,22,2,1,9,2,2,4,4,9999,2,2,99,2009,99,-1
394,5264,29,9,2,15,10,2,1,9,2,2,9,6,9999,4,2,99,2009,99,-1
395,5462,12,10,1,16,10,2,1,9,2,2,12,7,1988,3,2,99,2009,99,-1
396,3883,2,8,7,17,11,2,1,9,2,2,1,11,9999,1,2,99,2009,99,-1
397,4240,2,8,7,17,11,2,1,9,2,2,1,11,9999,1,2,99,2009,99,-1
398,4376,2,8,7,17,11,2,1,9,2,2,1,11,9999,1,2,99,2009,99,-1
399,5639,21,10,3,17,12,2,1,9,2,2,3,99,9999,2,2,99,2009,99,-1
400,2557,9,5,6,17,14,2,1,9,2,2,5,6,9999,3,2,99,2009,99,-1
401,3208,19,6,5,17,12,2,1,9,2,2,9,4,9999,2,2,99,2009,99,-1
402,1065,22,2,7,18,5,2,1,9,2,2,1,2,9999,3,2,99,2009,99,-1
403,2833,27,5,3,18,14,2,1,9,2,2,3,99,9999,3,2,99,2009,99,-1
404,2883,31,5,7,19,5,2,1,9,2,2,3,3,9999,3,2,99,2009,99,-1
405,6114,27,11,5,19,12,2,1,9,2,2,3,99,9999,2,2,99,2009,99,-1
406,1160,27,2,5,19,14,2,1,9,2,2,3,2,9999,1,2,99,2009,99,-1
407,73,2,1,5,19,4,2,1,9,2,2,3,99,9999,1,2,99,2009,99,-1
408,3704,21,7,2,20,18,2,1,9,2,2,6,99,9999,1,2,99,2009,99,-1
409,5000,12,9,6,21,8,2,1,9,2,2,2,4,9999,4,2,99,2009,99,-1
410,1731,30,3,1,0,1,1,2,9,2,2,1,11,1996,1,2,99,2009,99,-1
411,158,10,1,6,1,11,1,2,9,2,2,1,1,1992,2,2,99,2009,99,-1
412,6147,29,11,7,1,9,2,2,9,2,2,3,2,9999,4,2,99,2009,99,-1
413,6132,29,11,7,6,1,1,2,9,2,2,1,9,9999,2,2,99,2009,99,-1
414,5274,29,9,2,6,7,2,2,9,2,2,3,6,1993,4,2,99,2009,99,-1
415,1842,6,4,1,6,7,2,2,9,2,2,3,10,9999,3,2,99,2009,99,-1
416,2460,3,5,7,8,13,1,2,9,2,2,3,4,1994,1,2,99,2009,99,-1
417,5073,18,9,5,9,10,2,2,9,2,2,10,1,9999,1,2,99,2009,99,-1
418,2049,11,4,6,10,16,2,2,9,2,2,11,2,9999,2,2,99,2009,99,-1
419,6049,24,11,2,10,9,2,2,9,2,2,12,2,1988,1,2,99,2009,99,-1
420,1344,8,3,7,11,2,2,2,9,2,2,1,2,9999,4,2,99,2009,99,-1
421,3041,11,6,4,12,18,2,2,9,2,2,7,99,9999,4,2,99,2009,99,-1
422,454,25,1,7,14,15,2,2,9,2,2,3,4,1991,2,2,99,2009,99,-1
423,455,25,1,7,14,15,2,2,9,2,2,3,4,1991,2,2,99,2009,99,-1
424,4908,5,9,6,15,18,2,2,9,2,2,1,2,1995,1,2,99,2009,99,-1
425,3360,30,6,2,15,1,1,2,9,2,2,11,99,9999,1,2,99,2009,99,-1
426,1612,22,3,7,16,12,2,2,9,2,2,3,9,1987,3,2,99,2009,99,-1
427,1704,28,3,6,17,1,1,2,9,2,2,1,5,1993,1,2,99,2009,99,-1
428,1531,17,3,2,17,10,2,2,9,2,2,3,5,9999,3,2,99,2009,99,-1
429,6076,25,11,3,17,7,2,2,9,2,2,3,2,9999,1,2,99,2009,99,-1
430,2041,11,4,6,17,8,2,2,9,2,2,3,8,1973,1,2,99,2009,99,-1
431,3338,28,6,7,17,1,1,2,9,2,2,9,99,9999,1,2,99,2009,99,-1
432,6408,15,12,2,19,8,2,2,9,2,2,7,3,9999,3,2,99,2009,99,-1
433,2708,18,5,1,20,9,1,2,9,2,2,10,1,9999,1,2,99,2009,99,-1
434,3572,13,7,1,21,19,2,2,9,2,2,4,99,9999,4,2,99,2009,99,-1
435,1730,30,3,1,0,1,1,1,10,3,2,1,11,1996,1,2,99,2009,99,-1
436,6108,26,11,4,7,14,2,1,10,3,2,12,99,1981,3,2,99,2009,99,-1
437,6111,26,11,4,7,14,2,1,10,3,2,12,99,1981,3,2,99,2009,99,-1
438,4827,30,8,7,8,5,2,1,10,3,2,1,14,1987,4,2,99,2009,99,-1
439,1155,27,2,5,8,9,2,1,10,3,2,3,1,9999,3,2,99,2009,99,-1
440,1943,10,4,5,8,7,2,1,10,3,2,3,2,9999,3,2,99,2009,99,-1
441,237,13,1,2,8,21,2,1,10,3,2,9,99,9999,3,2,99,2009,99,-1
442,1656,25,3,3,9,12,2,1,10,3,2,3,3,9999,4,2,99,2009,99,-1
443,4748,24,8,1,9,21,2,1,10,3,2,3,4,1997,3,2,99,2009,99,-1
444,5147,24,9,4,9,3,2,1,10,3,2,7,99,9999,1,2,99,2009,99,-1
445,6267,8,12,2,11,14,2,1,10,3,2,3,3,9999,3,2,99,2009,99,-1
446,5009,13,9,7,11,10,2,1,10,3,2,3,5,1983,3,2,99,2009,99,-1
447,6155,29,11,7,12,5,2,1,10,3,2,1,5,9999,1,2,99,2009,99,-1
448,2665,17,5,7,12,16,2,1,10,3,2,3,99,1980,4,2,99,2009,99,-1
449,1573,20,3,5,12,12,1,1,10,3,2,3,99,9999,2,2,99,2009,99,-1
450,3039,11,6,4,12,18,2,1,10,3,2,7,99,9999,4,2,99,2009,99,-1
451,3334,27,6,6,14,4,2,1,10,3,2,5,9,9999,4,2,99,2009,99,-1
452,6488,17,12,4,14,14,2,1,10,3,2,5,2,9999,3,2,99,2009,99,-1
453,3454,5,7,7,16,9,2,1,10,3,2,1,2,1991,1,2,99,2009,99,-1
454,16,1,1,4,16,5,2,1,10,3,2,3,2,2008,2,2,99,2009,99,-1
455,3867,1,8,6,16,1,2,1,10,3,2,3,1,1986,1,2,99,2009,99,-1
456,4224,1,8,6,16,1,2,1,10,3,2,3,1,1986,1,2,99,2009,99,-1
457,4360,1,8,6,16,1,2,1,10,3,2,3,1,1986,1,2,99,2009,99,-1
458,2384,1,5,5,16,5,1,1,10,3,2,4,5,2006,1,2,99,2009,99,-1
459,2325,26,4,7,17,14,2,1,10,3,2,3,5,1987,4,2,99,2009,99,-1
460,50,1,1,4,17,9,2,1,10,3,2,3,1,9999,1,2,99,2009,99,-1
461,1494,15,3,7,17,1,1,1,10,3,2,12,9,9999,2,2,99,2009,99,-1
462,799,10,2,2,18,7,2,1,10,3,2,3,1,9999,2,2,99,2009,99,-1
463,2398,1,5,5,18,16,2,1,10,3,2,5,2,9999,4,2,99,2009,99,-1
464,2370,29,4,3,19,2,2,1,10,3,2,1,2,9999,1,2,99,2009,99,-1
465,1400,12,3,4,19,1,1,1,10,3,2,1,4,9999,1,2,99,2009,99,-1
466,3896,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,99,2009,99,-1
467,3898,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,99,2009,99,-1
468,4253,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,99,2009,99,-1
469,4255,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,99,2009,99,-1
470,4389,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,99,2009,99,-1
471,4391,2,8,7,20,19,2,1,10,3,2,3,99,9999,1,2,99,2009,99,-1
472,459,25,1,7,22,1,1,1,10,3,2,10,2,9999,2,2,99,2009,99,-1
473,3439,5,7,7,0,1,1,2,10,3,2,9,11,2008,1,2,99,2009,99,-1
474,6352,14,12,1,2,10,2,2,10,3,2,3,10,9999,3,2,99,2009,99,-1
475,3065,11,6,4,3,13,2,2,10,3,2,7,99,9999,2,2,99,2009,99,-1
476,3199,19,6,5,5,4,2,2,10,3,2,7,3,9999,3,2,99,2009,99,-1
477,1994,11,4,6,6,22,2,2,10,3,2,7,1,9999,3,2,99,2009,99,-1
478,110,6,1,2,7,6,2,2,10,3,2,3,1,1990,4,2,99,2009,99,-1
479,932,18,2,3,7,9,2,2,10,3,2,3,6,1992,3,2,99,2009,99,-1
480,1153,27,2,5,8,9,2,2,10,3,2,3,1,9999,3,2,99,2009,99,-1
481,6337,13,12,7,9,12,2,2,10,3,2,3,5,9999,99,2,99,2009,99,-1
482,6338,13,12,7,9,12,2,2,10,3,2,3,5,9999,99,2,99,2009,99,-1
483,3399,3,7,5,9,1,2,2,10,3,2,3,5,9999,4,2,99,2009,99,-1
484,2045,11,4,6,13,8,2,2,10,3,2,3,1,9999,3,2,99,2009,99,-1
485,5782,1,11,7,13,5,2,2,10,3,2,3,5,1986,1,2,99,2009,99,-1
486,3132,15,6,1,14,12,2,2,10,3,2,3,1,9999,1,2,99,2009,99,-1
487,4983,11,9,5,14,3,2,2,10,3,2,3,1,9999,1,2,99,2009,99,-1
488,6483,17,12,4,14,1,2,2,10,3,2,7,2,9999,1,2,99,2009,99,-1
489,4889,4,9,5,15,11,2,2,10,3,2,1,4,1993,1,2,99,2009,99,-1
490,992,21,2,6,15,18,2,2,10,3,2,3,99,9999,1,2,99,2009,99,-1
491,5548,17,10,6,16,9,2,2,10,3,2,3,1,1997,3,2,99,2009,99,-1
492,6740,28,12,1,16,1,2,2,10,3,2,7,7,9999,3,2,99,2009,99,-1
493,2963,6,6,6,18,14,2,2,10,3,2,3,1,1987,1,2,99,2009,99,-1
494,2882,31,5,7,19,5,2,2,10,3,2,3,3,9999,3,2,99,2009,99,-1
495,2289,24,4,5,19,5,2,2,10,3,2,3,4,1991,3,2,99,2009,99,-1
496,5322,2,10,5,19,1,2,2,10,3,2,7,6,1995,3,2,99,2009,99,-1
497,5524,16,10,5,20,1,1,2,10,3,2,12,1,9999,4,2,99,2009,99,-1
498,3100,14,6,7,21,2,2,2,10,3,2,3,99,9999,1,2,99,2009,99,-1
499,1773,2,4,4,21,17,2,2,10,3,2,9,99,9999,2,2,99,2009,99,-1
500,5865,8,11,7,0,21,2,1,11,3,2,3,1,9999,2,2,99,2009,99,-1
501,5691,25,10,7,4,2,2,1,11,3,2,3,1,9999,2,2,99,2009,99,-1
502,2316,26,4,7,6,12,2,1,11,3,2,3,3,1991,4,2,99,2009,99,-1
503,1883,8,4,3,7,9,2,1,11,3,2,3,3,1992,3,2,99,2009,99,-1
504,4780,26,8,3,7,5,2,1,11,3,2,3,99,1996,1,2,99,2009,99,-1
505,6102,26,11,4,7,14,2,1,11,3,2,12,99,1981,3,2,99,2009,99,-1
506,1325,8,3,7,8,22,1,1,11,3,2,7,9,9999,4,2,99,2009,99,-1
507,4158,17,8,1,8,4,2,1,11,3,2,9,4,1997,1,2,99,2009,99,-1
508,4651,17,8,1,8,4,2,1,11,3,2,9,4,1997,1,2,99,2009,99,-1
509,2075,12,4,7,9,18,2,1,11,3,2,3,99,9999,1,2,99,2009,99,-1
510,2073,12,4,7,11,1,1,1,11,3,2,1,11,9999,1,2,99,2009,99,-1
511,5008,13,9,7,11,10,2,1,11,3,2,3,5,1983,3,2,99,2009,99,-1
512,363,18,1,7,12,3,2,1,11,3,2,3,2,1986,3,2,99,2009,99,-1
513,6681,27,12,7,12,10,1,1,11,3,2,4,1,9999,1,2,99,2009,99,-1
514,2085,12,4,7,13,5,2,1,11,3,2,1,2,1985,1,2,99,2009,99,-1
515,3217,19,6,5,13,12,2,1,11,3,2,3,5,1994,4,2,99,2009,99,-1
516,3218,19,6,5,13,12,2,1,11,3,2,3,5,1994,4,2,99,2009,99,-1
517,2046,11,4,6,13,8,2,1,11,3,2,3,1,9999,3,2,99,2009,99,-1
518,2047,11,4,6,13,8,2,1,11,3,2,3,1,9999,3,2,99,2009,99,-1
519,4114,15,8,6,14,1,2,1,11,3,2,2,1,9999,3,2,99,2009,99,-1
520,4607,15,8,6,14,1,2,1,11,3,2,2,1,9999,3,2,99,2009,99,-1
521,457,25,1,7,14,15,2,1,11,3,2,3,4,1991,2,2,99,2009,99,-1
522,181,11,1,7,14,13,2,1,11,3,2,3,3,1998,1,2,99,2009,99,-1
523,6486,17,12,4,14,14,2,1,11,3,2,5,2,9999,3,2,99,2009,99,-1
524,2054,11,4,6,15,14,2,1,11,3,2,3,10,9999,3,2,99,2009,99,-1
525,761,8,2,7,15,10,2,1,11,3,2,3,99,9999,3,2,99,2009,99,-1
526,3595,14,7,2,15,1,1,1,11,3,2,9,4,9999,1,2,99,2009,99,-1
527,3017,11,6,4,17,20,2,1,11,3,2,3,99,9999,3,2,99,2009,99,-1
528,2558,9,5,6,17,14,2,1,11,3,2,5,6,9999,3,2,99,2009,99,-1
529,3211,19,6,5,17,12,2,1,11,3,2,9,4,9999,2,2,99,2009,99,-1
530,1190,1,3,7,18,9,1,1,11,3,2,2,2,1997,2,2,99,2009,99,-1
531,2832,27,5,3,18,14,2,1,11,3,2,3,99,9999,3,2,99,2009,99,-1
532,5352,4,10,7,18,6,2,1,11,3,2,3,1,1987,1,2,99,2009,99,-1
533,3818,29,7,3,18,12,2,1,11,3,2,4,1,9999,1,2,99,2009,99,-1
534,1647,25,3,3,18,5,2,1,11,3,2,4,8,9999,1,2,99,2009,99,-1
535,6417,15,12,2,19,8,2,1,11,3,2,7,3,9999,3,2,99,2009,99,-1
536,5392,7,10,3,21,20,2,1,11,3,2,3,2,9999,2,2,99,2009,99,-1
537,5394,7,10,3,21,20,2,1,11,3,2,3,2,9999,2,2,99,2009,99,-1
538,2446,3,5,7,22,10,1,1,11,3,2,5,99,9999,1,2,99,2009,99,-1
539,1256,3,3,2,22,17,2,1,11,3,2,7,2,9999,3,2,99,2009,99,-1
540,6152,29,11,7,1,9,2,2,11,3,2,3,2,9999,4,2,99,2009,99,-1
541,223,13,1,2,2,8,2,2,11,3,2,5,2,9999,3,2,99,2009,99,-1
542,1871,7,4,2,7,18,2,2,11,3,2,1,6,9999,1,2,99,2009,99,-1
543,1947,10,4,5,8,7,2,2,11,3,2,3,2,9999,3,2,99,2009,99,-1
544,6767,31,12,4,8,20,2,2,11,3,2,3,99,9999,3,2,99,2009,99,-1
545,1329,8,3,7,8,22,1,2,11,3,2,7,9,9999,4,2,99,2009,99,-1
546,251,13,1,2,8,21,2,2,11,3,2,9,99,9999,3,2,99,2009,99,-1
547,219,13,1,2,8,21,2,2,11,3,2,12,7,9999,3,2,99,2009,99,-1
548,1421,13,3,5,11,14,2,2,11,3,2,7,6,9999,3,2,99,2009,99,-1
549,358,18,1,7,12,3,2,2,11,3,2,3,2,1986,3,2,99,2009,99,-1
550,369,18,1,7,12,3,2,2,11,3,2,3,2,1986,3,2,99,2009,99,-1
551,575,1,2,7,12,6,2,2,11,3,2,3,99,9999,3,2,99,2009,99,-1
552,4893,4,9,5,13,17,2,2,11,3,2,2,5,9999,2,2,99,2009,99,-1
553,4896,4,9,5,13,17,2,2,11,3,2,2,5,9999,2,2,99,2009,99,-1
554,6482,17,12,4,14,1,2,2,11,3,2,7,2,9999,1,2,99,2009,99,-1
555,6665,26,12,6,15,17,2,2,11,3,2,1,99,9999,2,2,99,2009,99,-1
556,5600,18,10,7,15,20,2,2,11,3,2,3,1,9999,4,2,99,2009,99,-1
557,4859,2,9,3,16,1,1,2,11,3,2,1,4,1995,1,2,99,2009,99,-1
558,798,10,2,2,18,7,2,2,11,3,2,3,1,9999,2,2,99,2009,99,-1
559,1161,27,2,5,19,14,2,2,11,3,2,3,2,9999,1,2,99,2009,99,-1
560,6392,15,12,2,19,8,2,2,11,3,2,7,3,9999,3,2,99,2009,99,-1
561,6401,15,12,2,19,8,2,2,11,3,2,7,3,9999,3,2,99,2009,99,-1
562,721,6,2,5,20,16,2,2,11,3,2,3,99,1984,1,2,99,2009,99,-1
563,5286,30,9,3,20,16,2,2,11,3,2,9,2,2006,1,2,99,2009,99,-1
564,718,6,2,5,20,7,2,2,11,3,2,9,4,1986,1,2,99,2009,99,-1
565,5901,12,11,4,21,19,2,2,11,3,2,7,6,1988,1,2,99,2009,99,-1
566,4797,27,8,4,0,1,1,1,12,3,2,3,99,9999,1,2,99,2009,99,-1
567,2564,10,5,7,0,12,1,1,12,3,2,4,3,9999,1,2,99,2009,99,-1
568,1464,15,3,7,0,1,1,1,12,3,2,12,7,1990,2,2,99,2009,99,-1
569,1465,15,3,7,0,1,1,1,12,3,2,12,7,1990,2,2,99,2009,99,-1
570,6263,8,12,2,6,15,2,1,12,3,2,4,2,2004,1,2,99,2009,99,-1
571,1965,11,4,6,6,22,2,1,12,3,2,7,1,9999,3,2,99,2009,99,-1
572,1966,11,4,6,6,22,2,1,12,3,2,7,1,9999,3,2,99,2009,99,-1
573,482,26,1,1,7,8,2,1,12,3,2,3,6,9999,1,2,99,2009,99,-1
574,4826,30,8,7,8,5,2,1,12,3,2,1,14,1987,4,2,99,2009,99,-1
575,6766,31,12,4,8,20,2,1,12,3,2,3,99,9999,3,2,99,2009,99,-1
576,4151,17,8,1,8,4,2,1,12,3,2,9,4,1997,1,2,99,2009,99,-1
577,4644,17,8,1,8,4,2,1,12,3,2,9,4,1997,1,2,99,2009,99,-1
578,3740,25,7,6,10,1,2,1,12,3,2,2,6,1994,1,2,99,2009,99,-1
579,4714,22,8,6,10,15,2,1,12,3,2,3,2,1985,4,2,99,2009,99,-1
580,331,17,1,6,10,6,2,1,12,3,2,3,10,1983,1,2,99,2009,99,-1
581,6175,1,12,2,10,18,2,1,12,3,2,4,5,9999,1,2,99,2009,99,-1
582,984,21,2,6,10,10,1,1,12,3,2,10,1,2005,3,2,99,2009,99,-1
583,176,11,1,7,10,11,2,1,12,3,2,99,99,9999,2,2,99,2009,99,-1
584,1296,7,3,6,12,12,2,1,12,3,2,3,99,9999,3,2,99,2009,99,-1
585,4891,4,9,5,13,17,2,1,12,3,2,2,5,9999,2,2,99,2009,99,-1
586,6241,6,12,7,13,13,2,1,12,3,2,3,4,1992,3,2,99,2009,99,-1
587,5036,15,9,2,14,10,1,1,12,3,2,99,1,2009,1,2,99,2009,99,-1
588,2949,5,6,5,15,17,2,1,12,3,2,3,6,2007,3,2,99,2009,99,-1
589,1569,19,3,4,15,17,2,1,12,3,2,4,5,9999,1,2,99,2009,99,-1
590,3549,11,7,6,15,9,2,1,12,3,2,4,99,9999,1,2,99,2009,99,-1
591,670,4,2,3,16,18,2,1,12,3,2,1,99,9999,2,2,99,2009,99,-1
592,3453,5,7,7,16,9,2,1,12,3,2,1,2,1991,1,2,99,2009,99,-1
593,5056,16,9,3,16,14,2,1,12,3,2,3,2,9999,3,2,99,2009,99,-1
594,19,1,1,4,16,5,2,1,12,3,2,3,2,2008,2,2,99,2009,99,-1
595,2786,24,5,7,16,12,2,1,12,3,2,9,2,2000,1,2,99,2009,99,-1
596,5463,12,10,1,16,10,2,1,12,3,2,12,7,1988,3,2,99,2009,99,-1
597,2348,26,4,7,17,16,2,1,12,3,2,3,1,9999,1,2,99,2009,99,-1
598,6074,25,11,3,17,7,2,1,12,3,2,3,2,9999,1,2,99,2009,99,-1
599,2040,11,4,6,17,8,2,1,12,3,2,3,8,1973,1,2,99,2009,99,-1
600,2538,8,5,5,18,9,2,1,12,3,2,3,10,9999,3,2,99,2009,99,-1
