num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc
1592,29,6,5,15,12,1201,2,99,9,999,11,9,9,1,4,1
1593,29,6,5,6,14,1401,2,99,9,999,11,9,9,9,4,4
1594,29,6,5,14,14,1401,2,99,1,30,5,1,9,14,1,1
1595,30,6,6,8,1,101,1,1,1,28,4,1,9,4,5,1
1596,30,6,6,2,1,101,1,6,2,55,10,1,9,1,1,1
1597,30,6,6,10,1,105,2,99,1,55,10,1,9,6,2,1
1598,30,6,6,2,1,102,2,99,1,21,3,1,9,1,14,2
1599,30,6,6,3,1,101,1,10,1,39,6,1,9,4,1,1
1600,30,6,6,12,1,101,1,13,1,20,3,1,9,5,2,4
1601,30,6,6,10,1,102,2,99,1,30,5,1,9,12,1,2
1602,30,6,6,14,1,115,2,99,2,38,6,1,9,1,5,1
1603,30,6,6,15,19,1903,2,99,1,26,4,1,9,3,9,1
1604,30,6,6,9,6,601,2,99,1,21,3,1,9,3,2,1
1605,30,6,6,20,10,1002,2,99,1,47,8,1,9,6,8,1
1606,30,6,6,15,9,901,1,2,1,25,4,1,2,4,1,1
1607,30,6,6,16,9,901,2,99,1,62,10,1,2,1,2,1
1608,30,6,6,17,9,901,2,99,1,33,5,1,1,3,6,1
1609,30,6,6,1,18,1801,2,99,1,26,4,1,2,1,4,1
1610,30,6,6,23,18,1801,2,99,1,18,2,1,9,4,2,2
1611,30,6,6,16,17,1701,2,99,1,25,4,1,1,9,3,1
1612,1,7,7,2,1,107,2,99,9,999,11,9,9,1,2,1
1613,1,7,7,0,1,101,1,18,1,23,3,1,1,3,2,3
1614,1,7,7,10,1,101,1,6,1,25,4,1,2,4,5,1
1615,1,7,7,3,1,101,1,10,1,42,7,1,2,1,1,1
1616,1,7,7,23,1,101,1,5,1,65,10,1,1,1,2,1
1617,1,7,7,19,1,101,1,12,1,30,5,1,2,2,5,2
1618,1,7,7,23,1,101,1,11,1,29,4,1,1,1,3,1
1619,1,7,7,11,1,108,1,3,2,50,9,1,1,1,2,2
1620,1,7,7,15,1,108,1,3,1,68,10,1,1,3,1,1
1621,1,7,7,17,1,108,1,7,1,43,7,1,1,3,5,1
1622,1,7,7,15,21,2101,1,5,1,24,3,1,1,9,2,1
1623,1,7,7,21,19,1901,2,99,1,21,3,1,9,4,5,1
1624,2,7,1,18,1,101,1,7,2,27,4,1,9,1,5,3
1625,2,7,1,5,1,115,1,12,1,33,5,1,9,1,4,2
1626,2,7,1,20,1,101,1,7,1,48,8,1,9,1,2,1
1627,2,7,1,18,20,2001,2,99,1,25,4,1,9,1,2,1
1628,2,7,1,11,5,501,2,99,1,22,3,1,9,2,3,1
1629,2,7,1,18,8,801,2,99,1,23,3,1,9,9,1,3
1630,2,7,1,21,8,801,2,99,9,999,11,9,9,9,99,4
1631,2,7,1,9,16,1601,2,99,1,23,3,1,9,3,9,1
1632,2,7,1,21,3,301,2,99,1,52,9,1,9,5,6,1
1633,2,7,1,21,3,301,2,99,1,24,3,1,9,5,2,1
1634,3,7,2,9,1,114,2,99,1,35,6,1,9,2,2,1
1635,3,7,2,16,4,412,2,99,1,25,4,1,9,9,2,3
1636,4,7,3,18,1,110,2,99,1,53,9,1,9,4,5,1
1637,4,7,3,9,5,501,2,99,1,27,4,1,9,9,99,1
1638,4,7,3,10,11,1103,2,99,1,65,10,1,1,3,1,2
1639,5,7,4,23,1,101,1,18,2,44,7,1,1,1,4,1
1640,5,7,4,23,1,101,1,15,9,999,11,9,9,2,4,2
1641,5,7,4,11,1,101,1,7,1,39,6,1,1,10,99,1
1642,5,7,4,15,1,114,1,99,9,999,11,9,9,7,10,2
1643,5,7,4,21,1,110,1,99,1,20,3,1,9,4,99,3
1644,5,7,4,19,5,507,2,99,1,49,8,1,9,4,99,2
1645,5,7,4,13,5,511,2,99,1,25,4,1,9,1,2,2
1646,5,7,4,22,12,1202,1,1,1,18,2,1,9,3,5,1
1647,5,7,4,14,12,1225,2,99,1,15,2,2,9,2,5,3
1648,5,7,4,9,12,1208,2,99,1,34,5,1,1,3,99,1
1649,5,7,4,20,13,1302,2,99,1,31,5,1,2,5,2,2
1650,5,7,4,20,17,1701,2,99,9,999,11,9,9,2,99,1
1651,6,7,5,2,1,102,2,99,1,30,5,1,1,1,4,2
1652,6,7,5,17,1,108,2,3,1,35,6,1,1,3,3,2
1653,6,7,5,12,22,2201,2,99,9,999,11,9,9,3,2,1
1654,6,7,5,11,21,2106,2,99,9,999,11,9,9,3,11,1
1655,6,7,5,6,5,507,2,99,9,999,11,9,9,1,99,1
1656,6,7,5,18,5,501,2,99,1,45,8,1,9,3,1,2
1657,6,7,5,18,10,1001,2,99,1,35,6,1,1,3,2,1
1658,6,7,5,22,11,1109,2,99,9,999,11,9,9,6,2,2
1659,6,7,5,21,9,903,2,99,9,999,11,9,9,1,99,1
1660,6,7,5,19,2,201,2,99,1,32,5,1,1,4,5,1
1661,6,7,5,14,2,201,2,99,1,40,7,1,1,9,1,1
1662,6,7,5,11,17,1712,2,99,1,22,3,1,1,4,5,1
1663,6,7,5,19,17,1712,2,99,1,19,2,1,1,4,99,1
1664,7,7,6,6,1,101,1,8,1,51,9,1,9,1,1,2
1665,7,7,6,21,1,108,2,3,1,35,6,1,9,4,3,3
1666,7,7,6,16,5,501,2,99,1,28,4,1,9,1,5,4
1667,7,7,6,18,5,501,2,99,1,35,6,1,9,9,1,1
1668,8,7,7,0,1,101,1,13,1,34,5,1,1,1,2,1
1669,8,7,7,21,1,103,1,2,1,26,4,1,9,1,11,2
1670,8,7,7,3,1,117,1,99,1,35,6,1,2,1,2,1
1671,8,7,7,19,1,111,1,1,1,17,2,2,9,1,4,1
1672,8,7,7,19,22,2217,2,99,1,27,4,1,1,4,99,3
1673,8,7,7,15,21,2101,2,99,9,999,11,9,9,1,99,1
1674,8,7,7,6,5,511,2,99,9,999,11,9,9,1,2,4
1675,8,7,7,11,6,601,2,99,1,52,9,1,9,5,7,3
1676,8,7,7,7,9,901,1,8,1,43,7,1,9,3,6,1
1677,9,7,1,14,15,1501,2,99,1,15,2,2,9,3,3,3
1678,9,7,1,3,2,203,2,99,1,32,5,1,9,2,2,4
1679,10,7,2,0,1,101,1,6,1,19,2,1,1,4,5,1
1680,10,7,2,9,1,115,2,99,9,999,11,9,9,6,11,1
1681,10,7,2,22,13,1301,1,4,1,19,2,1,9,2,6,2
1682,11,7,3,20,1,101,1,16,1,47,8,1,9,2,11,1
1683,11,7,3,17,22,2214,2,99,1,44,7,1,9,3,2,1
1684,11,7,3,12,5,501,2,99,9,999,11,9,9,5,2,1
1685,11,7,3,5,6,602,2,99,1,57,10,1,9,2,1,1
1686,11,7,3,19,17,1701,2,99,1,46,8,1,9,3,6,1
1687,11,7,3,11,17,1701,2,99,9,999,11,9,9,3,3,1
1688,12,7,4,23,1,101,1,13,1,26,4,1,9,8,1,2
1689,12,7,4,18,22,2201,2,99,1,29,4,1,2,1,14,1
1690,12,7,4,13,19,1901,2,99,1,17,2,2,9,3,6,1
1691,12,7,4,21,5,501,2,99,1,31,5,1,9,5,7,1
1692,12,7,4,22,10,1001,2,99,1,19,2,1,9,3,3,3
1693,12,7,4,13,13,1301,2,99,9,999,11,9,9,3,6,3
1694,12,7,4,13,13,1301,2,99,9,999,11,9,9,3,6,3
1695,12,7,4,17,4,401,2,99,1,40,7,1,9,1,4,1
1696,13,7,5,3,1,101,1,9,1,25,4,1,9,1,3,1
1697,13,7,5,7,1,101,1,5,1,25,4,1,9,1,4,1
1698,13,7,5,2,7,710,2,99,2,35,6,1,9,2,3,2
1699,14,7,6,1,1,101,1,13,9,999,11,9,9,1,99,1
1700,14,7,6,12,20,2005,2,99,1,26,4,1,9,3,9,4
1701,14,7,6,12,19,1901,2,99,1,24,3,1,1,3,5,1
1702,14,7,6,16,12,1217,2,99,1,23,3,1,9,9,99,1
1703,14,7,6,16,12,1201,2,99,9,999,11,9,9,99,99,1
1704,14,7,6,22,13,1312,2,99,1,30,5,1,9,4,99,2
1705,14,7,6,7,16,1601,2,99,1,63,10,1,9,1,2,1
1706,14,7,6,22,18,1801,1,99,1,20,3,1,9,4,5,1
1707,15,7,7,11,21,2104,2,99,1,22,3,1,9,4,1,2
1708,15,7,7,20,6,602,2,99,1,32,5,1,9,4,2,1
1709,15,7,7,16,13,1301,1,11,9,999,11,9,9,5,99,1
1710,15,7,7,15,13,1301,1,3,9,999,11,9,9,99,99,1
1711,15,7,7,4,1,101,1,2,1,19,2,1,9,1,4,1
1712,15,7,7,14,1,105,2,99,1,48,8,1,1,7,2,1
1713,16,7,1,16,1,101,1,4,1,31,5,1,9,3,99,1
1714,16,7,1,14,10,1015,1,4,1,26,4,1,9,3,6,3
1715,16,7,1,11,7,704,2,99,1,23,3,1,1,3,4,3
1716,17,7,2,3,1,102,2,99,2,33,5,1,9,2,2,2
1717,17,7,2,1,1,101,1,12,1,28,4,1,1,1,5,1
1718,17,7,2,19,1,115,1,6,9,999,11,9,9,9,7,1
1719,17,7,2,1,1,108,1,11,1,26,4,1,9,4,5,1
1720,17,7,2,17,22,2214,2,99,1,24,3,1,9,5,99,1
1721,17,7,2,21,5,501,2,99,9,999,11,9,9,99,99,1
1722,17,7,2,1,18,1801,2,99,1,36,6,1,9,1,1,1
1723,17,7,2,20,3,301,2,99,1,47,8,1,9,14,99,1
1724,18,7,3,13,1,106,1,6,1,18,2,1,9,4,1,1
1725,18,7,3,10,5,509,2,99,1,30,5,1,9,4,99,1
1726,18,7,3,17,10,1014,2,99,1,24,3,1,9,3,1,3
1727,18,7,3,9,9,920,2,99,9,999,11,9,9,6,99,1
1728,18,7,3,23,12,1202,2,99,1,20,3,1,9,3,8,2
1729,18,7,3,13,16,1601,2,99,1,23,3,1,9,4,5,1
1730,18,7,3,15,16,1612,2,99,1,27,4,1,9,5,3,1
1731,19,7,4,21,1,101,1,7,9,999,11,9,9,1,5,1
1732,19,7,4,21,1,108,1,6,1,30,5,9,9,7,7,1
1733,19,7,4,19,20,2007,2,99,1,27,4,1,9,5,2,1
1734,19,7,4,4,10,1001,2,99,1,38,6,1,9,1,14,1
1735,19,7,4,16,16,1601,1,2,1,24,3,1,2,1,1,1
1736,19,7,4,17,17,1712,2,99,9,999,11,9,9,4,99,1
1737,19,7,4,20,7,701,2,99,1,999,11,9,9,3,2,1
1738,20,7,5,0,1,101,1,8,1,999,11,1,9,2,5,2
1739,20,7,5,10,1,101,1,19,1,44,7,1,9,1,3,1
1740,20,7,5,7,10,1010,2,99,1,58,10,1,9,1,3,1
1741,20,7,5,2,7,701,2,99,1,999,11,9,9,5,99,1
1742,21,7,6,21,1,101,1,1,1,58,10,1,9,1,6,1
1743,21,7,6,5,1,101,1,2,1,23,3,1,9,1,1,1
1744,21,7,6,3,1,101,1,1,1,24,3,1,9,4,1,1
1745,21,7,6,20,1,106,2,99,1,28,4,1,9,1,1,1
1746,21,7,6,1,1,101,1,5,1,28,4,1,9,1,11,1
1747,21,7,6,2,1,103,1,3,1,49,8,1,9,3,4,2
1748,21,7,6,20,1,101,1,5,1,22,3,1,9,1,10,1
1749,21,7,6,23,1,103,2,99,1,38,6,1,9,5,7,1
1750,21,7,6,4,1,115,1,12,1,33,5,1,2,1,3,1
1751,21,7,6,12,1,101,1,12,9,999,11,9,9,1,14,1
1752,21,7,6,19,20,2007,2,99,1,39,6,1,9,14,1,4
1753,21,7,6,1,5,501,2,99,1,52,9,1,2,2,1,2
1754,21,7,6,13,5,508,2,99,1,20,3,1,9,4,1,2
1755,21,7,6,19,5,506,2,99,1,48,8,1,9,4,1,4
1756,21,7,6,19,6,608,2,99,1,30,5,1,9,4,1,1
1757,21,7,6,3,10,1001,2,99,1,31,5,1,9,1,2,2
1758,21,7,6,20,10,1013,2,99,1,24,3,1,2,3,1,1
1759,21,7,6,0,9,901,2,99,1,23,3,1,2,6,2,1
1760,21,7,6,9,2,203,2,99,1,22,3,1,9,3,14,3
1761,21,7,6,0,2,208,2,99,1,24,3,1,1,3,4,1
1762,21,7,6,7,3,301,2,99,1,63,10,1,9,9,2,1
1763,21,7,6,8,3,304,2,99,1,23,3,1,9,1,3,1
1764,21,7,6,14,3,301,2,99,1,65,10,1,1,3,6,3
1765,22,7,7,15,1,101,1,1,1,24,3,1,1,4,5,1
1766,22,7,7,4,1,101,1,10,1,52,9,1,1,1,6,1
1767,22,7,7,23,1,101,1,10,1,40,7,1,1,1,5,1
1768,22,7,7,20,1,115,2,99,1,26,4,1,9,5,1,1
1769,22,7,7,7,20,2009,2,99,9,999,11,9,9,5,99,1
1770,22,7,7,16,19,1909,2,99,9,999,11,9,9,9,99,1
1771,22,7,7,18,5,502,2,99,1,29,4,1,2,4,5,3
1772,22,7,7,10,13,1301,2,99,9,999,11,9,9,3,9,1
1773,22,7,7,0,18,1801,2,99,1,42,7,1,1,3,3,1
1774,22,7,7,15,14,1412,2,99,1,23,3,1,2,4,1,1
1775,23,7,1,6,1,101,1,1,1,52,9,1,1,7,99,1
1776,23,7,1,9,1,102,2,99,1,47,8,1,1,4,99,1
1777,23,7,1,16,6,601,2,99,1,31,5,1,1,1,5,1
1778,23,7,1,15,10,1020,2,99,1,21,3,1,1,14,1,1
1779,23,7,1,15,12,1215,2,99,1,17,2,2,9,4,99,4
1780,23,7,1,0,16,1601,1,1,9,999,11,9,9,9,2,2
1781,23,7,1,13,17,1701,2,99,1,55,10,1,1,9,5,1
1782,23,7,1,17,7,701,2,99,9,999,11,9,9,7,6,4
1783,24,7,2,15,1,108,1,8,1,51,9,1,1,3,2,1
1784,24,7,2,15,22,2201,2,99,1,34,5,1,9,1,6,1
1785,24,7,2,17,20,2001,1,1,2,32,5,1,9,4,3,1
1786,24,7,2,14,19,1903,2,99,1,37,6,1,1,6,1,1
1787,24,7,2,11,5,502,2,99,1,58,10,1,1,16,99,1
1788,24,7,2,22,17,1701,2,99,1,34,5,1,9,4,99,2
1789,25,7,3,16,8,802,2,99,1,23,3,1,9,9,2,1
1790,25,7,3,12,16,1604,2,99,1,28,4,1,9,3,10,2
1791,25,7,3,6,15,1501,2,99,1,17,2,2,9,4,5,1
1792,25,7,3,23,1,101,1,7,1,56,10,1,9,1,6,1
1793,25,7,3,17,22,2201,2,99,1,58,10,1,9,9,2,1
1794,25,7,3,22,3,301,2,99,1,36,6,1,9,16,5,1
1795,25,7,3,8,22,2217,2,99,9,999,11,9,9,7,2,1
1796,25,7,3,8,1,101,1,18,9,999,11,9,9,12,99,1
1797,25,7,3,21,7,710,2,99,1,39,6,1,9,4,3,3
1798,26,7,4,5,1,101,1,13,1,22,3,1,9,4,1,2
1799,26,7,4,6,1,101,1,12,1,58,10,1,9,5,2,2
1800,26,7,4,6,1,101,1,12,9,999,11,9,9,99,99,1
1801,26,7,4,9,1,108,1,3,1,27,4,1,9,3,2,1
1802,26,7,4,20,22,2201,2,99,1,32,5,1,9,2,6,1
1803,26,7,4,22,6,605,2,99,1,47,8,1,9,14,4,2
1804,26,7,4,22,9,919,2,99,1,28,4,1,9,1,99,1
1805,26,7,4,8,9,901,1,99,1,40,7,1,9,6,5,1
1806,26,7,4,11,18,1804,2,99,1,44,7,1,9,5,99,2
1807,26,7,4,15,18,1801,2,99,2,29,4,1,1,3,2,1
1808,26,7,4,18,17,1701,2,99,1,46,8,1,9,4,99,1
1809,26,7,4,21,7,710,2,99,1,39,6,1,9,4,3,2
1810,26,7,4,11,4,401,2,99,9,999,11,9,9,99,99,1
1811,27,7,5,23,1,101,1,9,9,999,11,9,9,3,99,1
1812,27,7,5,21,1,101,1,5,1,31,5,1,9,2,4,1
1813,27,7,5,18,1,101,1,11,1,23,3,1,9,1,4,1
1814,27,7,5,23,1,114,2,99,1,25,4,1,9,1,4,1
1815,27,7,5,14,16,1601,1,4,1,28,4,1,2,3,3,1
1816,27,7,5,14,16,1601,1,11,1,46,8,1,2,2,4,1
1817,27,7,5,15,18,1801,2,99,1,23,3,1,1,3,2,1
1818,27,7,5,19,17,1709,2,99,9,999,11,9,9,4,99,1
1819,27,7,5,19,7,701,2,99,9,999,11,9,9,5,99,1
1820,28,7,6,21,1,101,1,2,1,41,7,1,9,1,3,1
1821,28,7,6,20,1,101,1,7,1,39,6,1,1,1,2,1
1822,28,7,6,1,1,101,1,21,1,30,5,1,1,1,2,1
1823,28,7,6,17,1,117,2,99,1,41,7,1,1,1,2,1
1824,28,7,6,18,1,116,2,99,1,22,3,1,1,3,2,1
1825,28,7,6,15,22,2201,2,99,1,37,6,1,1,6,2,1
1826,28,7,6,10,20,2001,2,99,1,22,3,1,9,3,3,2
1827,28,7,6,19,5,501,2,99,1,28,4,1,9,1,3,1
1828,28,7,6,10,5,501,2,99,1,19,2,1,9,3,2,2
1829,28,7,6,5,10,1001,2,99,1,28,4,1,9,2,3,1
1830,28,7,6,0,12,1201,2,99,1,29,4,1,9,3,6,2
1831,29,7,7,20,1,104,1,99,1,23,3,1,9,4,99,3
1832,29,7,7,8,1,101,1,13,1,44,7,1,1,3,2,1
1833,29,7,7,20,1,101,1,9,1,56,10,1,9,3,2,1
1834,29,7,7,20,1,115,1,4,9,999,11,9,9,99,99,1
1835,29,7,7,20,1,110,2,99,9,999,11,9,9,5,6,1
1836,29,7,7,22,5,509,2,99,1,45,8,1,1,1,6,2
1837,29,7,7,21,10,1010,2,99,1,56,10,1,1,3,6,2
1838,29,7,7,15,17,1712,2,99,1,24,3,1,1,1,3,1
1839,29,7,7,8,17,1712,2,99,1,21,3,1,9,4,5,1
1840,29,7,7,14,14,1401,2,99,1,999,11,9,9,3,1,2
1841,29,7,7,17,14,1406,1,99,1,25,4,1,1,1,99,2
1842,30,7,1,23,19,1907,2,99,1,62,10,1,9,3,6,2
1843,30,7,1,7,19,1904,2,99,1,24,3,1,9,3,2,3
1844,30,7,1,21,9,901,1,7,1,43,7,1,9,4,1,3
1845,30,7,1,6,13,1326,2,99,1,999,11,1,1,3,5,3
1846,30,7,1,15,17,1712,1,99,1,24,3,1,9,1,3,1
1847,30,7,1,18,14,1401,1,3,9,999,11,9,9,3,4,2
1848,30,7,1,15,3,304,2,99,1,54,9,1,9,1,9,2
1849,31,7,2,12,1,101,1,11,9,999,11,1,9,12,1,99
1850,31,7,2,17,1,115,1,1,1,21,3,1,9,1,2,1
1851,31,7,2,19,20,2001,2,99,2,22,3,1,9,2,14,1
1852,31,7,2,20,5,504,2,99,2,27,4,1,9,1,2,99
1853,1,8,3,11,1,101,1,9,1,20,3,1,9,1,4,1
1854,1,8,3,17,1,102,2,99,1,30,5,1,1,5,1,1
1855,1,8,3,11,1,115,1,5,1,25,4,1,9,5,2,1
1856,1,8,3,12,6,602,2,99,1,52,9,1,1,5,3,4
1857,1,8,3,4,11,1109,2,99,1,29,4,1,9,7,99,1
1858,1,8,3,8,9,902,2,99,1,27,4,1,1,3,2,3
1859,1,8,3,23,9,901,1,1,1,21,3,1,2,4,1,2
1860,1,8,3,14,17,1701,2,99,1,40,7,1,9,3,4,1
1861,1,8,3,14,14,1415,2,99,1,40,7,1,1,3,3,3
1862,2,8,4,15,1,101,1,11,1,75,10,1,1,2,2,1
1863,2,8,4,23,1,101,1,21,1,24,3,1,1,4,3,3
1864,2,8,4,6,1,115,2,99,9,999,11,9,9,99,99,1
1865,2,8,4,23,1,112,2,99,1,22,3,1,9,4,5,3
1866,2,8,4,11,22,2216,2,99,1,45,8,1,1,2,9,1
1867,2,8,4,23,22,2201,1,99,1,33,5,1,1,1,11,3
1868,2,8,4,7,20,2001,2,99,9,999,11,9,9,3,6,4
1869,2,8,4,19,13,1301,1,4,1,18,2,1,2,3,4,1
1870,3,8,5,22,1,101,1,6,9,999,11,9,9,7,99,1
1871,3,8,5,16,16, ,2,99,1,35,6,1,2,3,2,1
1872,3,8,5,23,18,1804,2,99,1,26,4,1,9,7,2,1
1873,3,8,5,1,7,701,2,99,1,31,5,1,1,3,1,1
1874,3,8,5,3,7,701,2,99,1,21,3,1,1,3,6,4
1875,4,8,6,20,1,105,2,99,1,39,6,1,9,1,2,1
1876,4,8,6,20,1,105,2,99,1,34,5,1,9,14,1,1
1877,4,8,6,5,1,102,2,99,1,35,6,1,9,1,99,2
1878,4,8,6,18,1,117,1,99,1,34,5,1,2,4,2,2
1879,4,8,6,14,22,2204,2,99,1,56,10,1,1,3,1,2
1880,4,8,6,22,19,1901,2,99,1,25,4,1,9,4,99,3
1881,4,8,6,0,11,1108,2,99,1,23,3,1,1,4,99,4
1882,4,8,6,14,12,1215,1,1,1,52,9,1,9,7,99,1
1883,4,8,6,14,12,1218,2,99,1,35,6,1,2,3,5,3
1884,5,8,7,5,1,101,1,9,1,49,8,1,9,10,2,1
1885,5,8,7,15,1,101,1,18,9,999,11,9,9,99,99,3
1886,5,8,7,13,1,102,2,99,1,52,9,1,1,2,6,2
1887,5,8,7,6,1,101,1,10,1,28,4,1,9,1,99,2
1888,5,8,7,15,1,101,1,12,1,41,7,1,1,10,2,1
1889,5,8,7,2,1,114,1,99,9,999,11,9,9,2,2,3
1890,5,8,7,12,1,108,1,1,1,36,6,1,9,1,2,2
1891,5,8,7,8,1,108,1,5,1,23,3,1,1,3,5,2
1892,5,8,7,16,5,501,1,99,1,37,6,1,1,12,6,1
1893,5,8,7,5,2,207,2,99,1,45,8,1,1,2,4,1
1894,5,8,7,1,18,1804,1,99,1,30,5,1,9,4,5,2
1895,5,8,7,22,17,1703,1,99,1,40,7,1,1,5,2,1
1896,5,8,7,20,17,1701,2,99,1,25,4,1,1,9,4,1
1897,6,8,1,18,1,101,1,3,1,35,6,1,9,4,3,1
1898,6,8,1,15,1,101,1,1,1,45,8,1,1,4,3,1
1899,6,8,1,21,1,101,1,13,2,75,10,1,1,2,14,1
1900,6,8,1,19,22,2201,2,99,1,42,7,1,2,6,8,1
1901,6,8,1,17,8,802,2,99,1,30,5,1,1,1,4,1
1902,6,8,1,3,16,1601,2,99,1,47,8,1,1,3,6,1
1903,6,8,1,17,2,205,2,99,1,25,4,1,1,14,1,1
1904,6,8,1,18,14,1406,2,99,1,49,8,1,2,3,2,2
1905,7,8,2,17,1,101,1,17,1,56,10,1,1,6,7,1
1906,7,8,2,18,9,901,1,9,1,53,9,1,1,2,6,2
1907,7,8,2,7,16,1613,2,99,1,19,2,1,1,3,1,3
1908,7,8,2,21,16,1609,2,99,9,999,11,9,9,3,2,1
1909,8,8,3,19,20,2001,2,99,1,21,3,1,9,9,2,1
1910,8,8,3,13,6,602,2,99,9,999,11,9,9,12,4,3
1911,8,8,3,17,9,920,2,99,1,40,7,1,9,9,6,1
1912,8,8,3,14,14,1409,2,99,9,999,11,9,9,3,99,3
1913,9,8,4,0,1,101,1,3,1,46,8,1,1,3,99,3
1914,9,8,4,23,1,115,2,99,2,25,4,1,2,2,6,1
1915,9,8,4,2,1,108,1,6,1,31,5,1,2,1,1,1
1916,9,8,4,23,22,2201,2,99,1,22,3,1,1,3,4,3
1917,9,8,4,2,20,2001,2,99,1,21,3,1,1,4,5,3
1918,9,8,4,11,9,916,2,99,9,999,11,9,9,12,1,1
1919,9,8,4,16,9,901,2,99,1,53,9,1,2,5,2,1
1920,9,8,4,6,13,1325,2,99,1,30,5,1,1,3,5,3
1921,9,8,4,18,14,1420,2,99,1,20,3,1,1,3,2,3
1922,9,8,4,15,3,304,2,99,1,45,8,1,1,8,2,1
1923,10,8,5,21,1,101,1,1,1,20,3,1,9,3,5,2
1924,10,8,5,11,1,117,1,7,2,24,3,1,1,1,9,1
1925,10,8,5,13,1,115,2,99,9,999,11,9,9,3,99,1
1926,10,8,5,23,1,108,1,6,9,999,11,9,9,3,4,1
1927,10,8,5,0,20,2009,2,99,1,37,6,1,9,3,2,2
1928,10,8,5,21,19,1902,2,99,1,39,6,1,1,5,6,2
1929,10,8,5,23,5,501,2,99,1,30,5,1,9,5,99,4
1930,10,8,5,20,6,608,2,99,1,38,6,1,1,6,1,1
1931,10,8,5,12,14,1401,2,99,1,24,3,1,1,3,4,2
1932,11,8,6,21,1,101,1,1,1,25,4,1,1,11,99,1
1933,11,8,6,15,1,115,1,5,1,26,4,1,1,3,5,1
1934,11,8,6,14,22,2215,2,99,1,42,7,1,9,6,2,1
1935,11,8,6,17,22,2214,2,99,1,41,7,1,9,3,9,1
1936,11,8,6,20,19,1901,2,99,1,23,3,1,1,4,1,2
1937,11,8,6,1,5,511,2,99,1,24,3,1,9,99,2,4
1938,11,8,6,6,6,601,2,99,1,24,3,1,9,4,3,2
1939,11,8,6,7,16,1601,2,99,1,26,4,1,1,5,2,3
1940,11,8,6,15,3,304,2,99,1,49,8,1,1,3,1,2
1941,12,8,7,17,1,101,1,1,1,30,5,1,1,12,1,1
1942,12,8,7,0,1,101,1,6,9,999,11,9,9,1,1,1
1943,12,8,7,7,1,101,1,10,9,999,11,9,9,99,99,1
1944,12,8,7,13,1,108,1,3,1,30,5,1,9,1,2,1
1945,12,8,7,21,22,2201,2,99,1,21,3,1,1,4,5,2
1946,12,8,7,23,5,509,2,99,1,19,2,1,9,1,1,2
1947,12,8,7,16,10,1015,2,99,9,999,11,9,9,3,1,1
1948,12,8,7,8,8,802,1,3,1,32,5,1,9,9,11,2
1949,12,8,7,1,16, ,2,99,1,23,3,1,1,3,2,1
1950,12,8,7,8,17,1711,2,99,1,20,3,1,9,4,99,2
1951,12,8,7,9,4,401,2,99,9,999,11,9,9,7,99,4
1952,13,8,1,22,1,101,1,1,1,22,3,1,9,4,1,1
1953,13,8,1,8,19,1901,2,99,1,36,6,1,9,6,1,3
1954,13,8,1,18,16,1601,2,99,1,28,4,1,9,1,99,1
1955,13,8,1,6,4,406,2,99,1,24,3,1,9,1,4,3
1956,14,8,2,8,1,101,1,18,1,21,3,1,1,14,1,2
1957,14,8,2,1,1,101,1,12,1,27,4,1,1,4,99,3
1958,14,8,2,22,1,115,1,12,1,30,5,1,1,4,99,1
1959,14,8,2,17,8,802,2,99,1,54,9,1,9,3,9,1
1960,14,8,2,17,14,1402,2,99,1,36,6,1,9,2,99,1
1961,14,8,2,6,14,1401,1,5,9,999,11,9,9,1,99,1
1962,15,8,3,20,1,101,1,1,2,38,6,1,1,1,1,1
1963,15,8,3,12,20,2003,2,99,1,40,7,1,1,3,1,3
1964,15,8,3,21,19,1901,2,99,9,999,11,9,9,3,99,1
1965,15,8,3,22,19,1901,2,99,1,27,4,1,1,1,2,1
1966,15,8,3,6,5,501,2,99,1,999,11,1,1,3,5,1
1967,15,8,3,13,16,1604,2,99,1,40,7,1,1,3,2,2
1968,15,8,3,10,2,201,2,99,1,28,4,1,1,1,4,1
1969,15,8,3,6,14,1401,1,5,2,21,3,1,9,1,8,1
1970,16,8,4,2,1,101,1,1,1,29,4,1,2,1,99,1
1971,16,8,4,14,1,102,2,99,1,29,4,1,1,12,6,1
1972,16,8,4,13,5,501,2,99,1,42,7,1,1,5,2,1
1973,16,8,4,5,5,504,2,99,1,22,3,1,2,4,1,2
1974,16,8,4,15,9,920,1,2,1,53,9,1,1,12,3,1
1975,16,8,4,13,12,1229,2,99,1,41,7,1,1,3,3,1
1976,16,8,4,2,7,701,2,99,1,24,3,1,2,2,6,2
1977,17,8,5,3,1,101,1,5,1,45,8,1,2,2,4,1
1978,17,8,5,22,1,110,2,99,9,999,11,9,9,99,99,1
1979,17,8,5,12,6,602,2,99,1,28,4,1,2,3,5,1
1980,17,8,5,0,10,1001,1,1,1,18,2,1,2,1,9,2
1981,17,8,5,21,11,1104,2,99,1,35,6,1,1,5,7,1
1982,17,8,5,19,9,901,1,1,9,999,11,9,9,3,3,1
1983,17,8,5,22,9,920,1,2,1,41,7,1,2,5,2,1
